"","microgliaBYo","AveExpr","F","P.Value","adj.P.Val"
"Hexa",1.76312554648226,6.42016761254197,20.9721257524574,8.14489668282158e-05,0.00144036410322991
"Rpl21",-0.988630835827716,7.33412078566193,20.9647076169927,8.16318022614918e-05,0.00144244437813976
"Snrpd2",-0.819651034376382,6.34268974373515,20.9398211514221,8.22484024019888e-05,0.00145217989332737
"Tmem2",-1.48005533617761,2.03097629122835,20.90937511424,8.3009548569985e-05,0.00146444995455644
"Aldh2",-2.24133046524446,5.31483504550922,20.8958389145539,8.33503734275894e-05,0.00146929108473192
"Psmd13",-0.673456938147211,5.41245236460421,20.8861858670435,8.35943415893662e-05,0.00147241848645028
"Gm29560",0.986300736846905,0.590508638424486,20.844300050791,8.46618542946756e-05,0.00149003516512419
"Rps24",-0.949561831291478,7.33691542211389,20.8124891141621,8.54823587130215e-05,0.00150327998553909
"Sdc1",-1.4655487057433,1.33328087720513,20.7985886532009,8.58435684445317e-05,0.0015084330934856
"Dbi",-2.18908525707769,6.94626822059852,20.7821393298315,8.62731268084115e-05,0.00151477808284324
"Camkk2",-1.48294086683522,3.12228782651666,20.7773378212313,8.63989477171622e-05,0.00151578423500934
"Irs3",1.03937892426794,0.64781700152976,20.7695463976273,8.66035365464563e-05,0.00151816960302477
"Pcgf5",-0.944536614541337,1.30312599115994,20.764841512323,8.67273298845085e-05,0.00151913596123118
"Nras",-1.12437891583826,6.2368413079924,20.745023318555,8.72508660110836e-05,0.00152709723794557
"Pdcd6",-1.18029811871064,5.387413039053,20.7339640591888,8.75444900059412e-05,0.0015310251007126
"Nudt16l1",1.18013715535297,7.05784940267522,20.7113548307053,8.81480684576288e-05,0.00154036312676787
"Casp2",-1.33583742063929,4.01962647633715,20.6958062638765,8.85657431185859e-05,0.00154566462142711
"Gm37932",-1.35336794537278,1.91125447802052,20.69341273481,8.8630227731667e-05,0.00154566462142711
"Agpat4",-2.16834860401032,2.17151205930171,20.6922693460905,8.86610497939251e-05,0.00154566462142711
"4930567H12Rik",0.853048412550795,0.26646238811358,20.6769270640464,8.9075741658989e-05,0.00155068431564433
"Mrpl18",-1.07036798000927,5.14319662175069,20.6764314433952,8.90891725888867e-05,0.00155068431564433
"Mrvi1",-0.845034062563011,0.526129259880105,20.6610270161208,8.9507704859496e-05,0.00155674446116873
"Erich1",-0.550061475791356,0.974573957202201,20.6125701430155,9.0838062775675e-05,0.00157864136903869
"Zdhhc3",-0.792321603073623,3.52091374628894,20.6070721330379,9.09903416803785e-05,0.00158004656906987
"Gm45777",1.36620845272743,0.453067314500456,20.5810184764918,9.17156833081803e-05,0.00159139298966814
"Mrc1",1.23248939845035,1.06257956514346,20.5592621099048,9.23261375753204e-05,0.00160072973477963
"Gm40932",0.916183487042044,0.290980544011279,20.5361915945714,9.2978227321632e-05,0.0016107731582118
"Mdfi",1.29008079963861,0.728591617019471,20.5335078199116,9.30544044481935e-05,0.00161083144726712
"Slc43a1",0.688359312766334,0.545161310122786,20.523337204912,9.33436983689674e-05,0.00161242745852444
"Nsd3",-1.18441554467224,2.78220496264636,20.5226825349951,9.33623528660346e-05,0.00161242745852444
"Gm2822",-1.0078320087728,0.594558096994268,20.5225806384335,9.33652567178867e-05,0.00161242745852444
"H2afz",-1.46735668350518,7.3750415982212,20.4961906237032,9.41205906800717e-05,0.00162329962540175
"Fbxo9",-1.03167740419293,3.4093218640492,20.4954617276285,9.41415458749018e-05,0.00162329962540175
"Pstpip1",-1.98310786734399,1.32347316797323,20.4850429928856,9.44416238096282e-05,0.00162720564138661
"Vps13a",-1.12747700883942,1.4264265558495,20.4560767144315,9.52813060349293e-05,0.00164039559020291
"Ptafr",2.52973531035602,3.20852258627389,20.4440243938951,9.56330370542457e-05,0.00164517082329011
"Tfe3",1.19023909113297,5.67957945571241,20.417236745269,9.6419795015471e-05,0.00165741656964045
"Mfsd2b",-2.25322305398628,1.47106268504637,20.4135007102091,9.65300733327025e-05,0.00165802392262374
"Nfatc3",-0.698234118986787,2.32035460661678,20.4044427227563,9.67980040699736e-05,0.00166043506190882
"Acap3",-2.00745726893433,4.62912228544033,20.4036814261742,9.68205591403688e-05,0.00166043506190882
"Trip12",-1.28219741382258,3.33692175692612,20.3592193903188,9.81476695449366e-05,0.00168062400560925
"Jag1",-1.78390023442311,1.85884005035135,20.3591512545648,9.81497181777853e-05,0.00168062400560925
"D7Ertd128e",1.31548741872739,0.454071599905923,20.3491151882159,9.84519732222335e-05,0.00168449574910709
"Nbl1",1.67365757206404,2.60665348294201,20.3426095698898,9.86484352526496e-05,0.00168562027440727
"Gm44516",0.584589693995254,0.183264640136594,20.3418935653692,9.86700834135253e-05,0.00168562027440727
"Pnpla7",1.5180546002281,2.7220865504002,20.3367747327634,9.88249980974088e-05,0.0016869640686026
"Stx8",-0.580033950865716,1.15320259879649,20.3336040902245,9.89210841765183e-05,0.00168730234790834
"Aimp1",-0.748762738558029,3.79502333690789,20.3070845590901,9.9728690528806e-05,0.00169976719612386
"Vti1a",-0.651364649466887,1.47395142074275,20.2979998679281,0.000100006972499702,0.00170188353558007
"AC164069.1",0.856363410440021,0.302832052033749,20.2973258013689,0.000100027653641548,0.00170188353558007
"Mrps21",-0.755800750758103,4.81687544718051,20.2954756830014,0.000100084440984607,0.00170188353558007
"Gm26542",0.795780855696552,0.654115356638951,20.2929970749991,0.000100160573309463,0.00170188353558007
"Aph1b",-2.19973045370233,2.77455910223721,20.2854599281176,0.000100392464269994,0.00170451457179207
"Pqlc1",-1.69266080241596,2.84735838832634,20.2786699583039,0.000100601860221379,0.00170675993380181
"Ap1s3",-0.72345458639327,0.508386368901313,20.2646277036008,0.000101036396736788,0.00171281854789882
"Kctd12",2.17677169990347,5.82553745957864,20.2607896621518,0.00010115551455214,0.00171352484566385
"1700017J07Rik",1.39669575945321,0.367080865920108,20.2547457337837,0.000101343399870953,0.00171498211610425
"Nectin2",1.70712224538417,2.16675904157921,20.2530371080144,0.000101396583097426,0.00171498211610425
"Fmc1",-1.09940880149495,4.12116769888396,20.2498040362836,0.000101497298620517,0.00171537413092566
"Nxpe4",-1.4936558256443,0.952853675884566,20.2408651022388,0.000101776319898506,0.00171877673672874
"Sipa1l2",1.35869065113271,2.4270273856857,20.2058306684685,0.000102877845152436,0.00173605382784694
"Cd276",1.90927849042113,1.92253601813888,20.1941799869464,0.000103246983720559,0.00174095504637952
"Rock1",-1.2470590482518,2.58184048815725,20.1875041012985,0.000103459141427904,0.00174320379726543
"Rad21",-1.06274455075366,4.93797973374043,20.1676077423104,0.00010409421946729,0.00175256957174646
"Rap1a",-1.25755454855093,4.00353357420429,20.1409771802763,0.000104950798853627,0.00176522345903428
"Ass1",-0.60728306002177,0.438574956252025,20.1392881193385,0.000105005382275872,0.00176522345903428
"Hdc",-2.53380532127761,2.29007412908659,20.1263332238184,0.000105425044115174,0.00177093261272589
"Vat1",-1.71761541524605,5.32768369568517,20.1214734008455,0.000105582937167196,0.0017722392404779
"Rsad2",-2.08450427907278,1.908047528358,20.0942033763143,0.000106473642320767,0.00178583501824286
"Dcaf6",-0.930004345555341,1.68826457212643,20.0855227174983,0.000106758861733852,0.00178926234707425
"Rpl5",-1.46140210745898,5.87602693536327,20.0748929423146,0.000107109239435504,0.00179377570327908
"Dhrs7b",0.952712013131801,3.32930384161117,20.0603360682785,0.000107591063856188,0.00180048192563575
"Snx24",1.21435320208662,1.02104032524536,20.0394526424244,0.000108286357015797,0.00181074760110392
"Zfp281",-1.60924063214337,5.57950505614679,20.0336990256572,0.000108478763557009,0.00181259492913272
"Wrn",-0.74652560942338,1.11976235022612,20.0199104497383,0.000108941360628921,0.00181760523387786
"Pkd1l3",-0.818486326425289,1.02566224573354,20.0184950505734,0.00010898896586451,0.00181760523387786
"Copz1",-0.977560499660237,5.28833655202757,20.0174213434028,0.000109025093583869,0.00181760523387786
"4933406I18Rik",1.21179261331309,0.66166092654457,20.0041086265276,0.00010947410349117,0.00182371655989093
"Ccr6",1.73210636666059,0.865098738985352,19.9970957926058,0.000109711428710388,0.00182629491148226
"Mx1",-1.75932264684486,1.6479919194503,19.9938817167208,0.000109820382366692,0.00182642194055338
"Ino80c",-0.771354717582574,3.9347974253266,19.9920014550597,0.000109884174970689,0.00182642194055338
"Mbnl2",-1.30133339087707,3.11526517193305,19.9715645766555,0.000110580116443053,0.00183660954659885
"Arfgef1",-1.26686638089656,2.79931959213139,19.9641279670149,0.000110834528589091,0.00183945407049997
"Col15a1",1.46573335247795,0.822875156831034,19.9493487525314,0.000111342002141463,0.00184589098649588
"Eps15",-1.49603662461447,3.35691327422108,19.9448468094765,0.000111497079936342,0.00184589098649588
"Lst1",2.50306371535108,4.51169449257927,19.9447583992863,0.000111500127707738,0.00184589098649588
"Gm7160",-0.855080745306556,1.54704559505397,19.9431343576237,0.000111556129319938,0.00184589098649588
"Slc46a3",1.69292360280316,3.75933099307479,19.9236898198047,0.000112228980302636,0.0018556365704299
"Prr7",-1.48066764754572,2.97384408138623,19.9188659917482,0.000112396575008054,0.00185701973779177
"Ugp2",-1.40894986459509,3.61600220450672,19.8922370000837,0.000113326591837533,0.00187098820240429
"Cyth4",2.68461068951035,5.23812134876116,19.886149389153,0.000113540358317798,0.00187311957275514
"Idnk",-0.705329319305439,4.67237743929621,19.8785836731741,0.000113806631313006,0.00187611334168228
"Meig1",1.37759327969083,0.791869211903442,19.8719302838582,0.000114041348709357,0.00187858284251459
"Gtf2f2",-0.605510929241504,1.73603613094291,19.8619071237752,0.000114395925101301,0.00188302161533934
"S100a11",-2.98498366359852,3.99474221141268,19.8525353863274,0.000114728526639394,0.00188709233817346
"Rpa2",-1.06312164477742,4.10831218299149,19.8413361217047,0.000115127347546871,0.00189224540102483
"Gm19708",0.649390382406202,0.31858361889098,19.8373658624779,0.000115269090585423,0.00189316859021626
"Unc93b1",2.61081288198031,6.68380887971442,19.8213991487132,0.000115841014096883,0.00190115041162118
"Pdha1",-1.439960531133,4.5181224960357,19.8116435263489,0.000116191955119528,0.00190549638481047
"Ankib1",-1.09571483629667,2.36650916575602,19.8062106227361,0.000116387888235195,0.00190729574179794
"AC160411.1",0.685493151650048,0.494469787619183,19.7985966050628,0.000116663077894784,0.00191039028295063
"Cct2",-0.703598777571235,6.39577535660819,19.7931566410519,0.000116860119152733,0.00191220149113602
"Cfdp1",-0.857968591383778,2.31225785037946,19.7824866541893,0.000117247634699908,0.00191712448075837
"Fbxl5",-1.20172953956514,3.4839212087677,19.7623013000286,0.000117984506777864,0.00192774833341705
"Cops4",0.824249476456946,4.22001231200643,19.7419926984456,0.000118730892565101,0.00193756501062893
"Cox7a1",-1.3870373696004,2.39910917505331,19.7403560786939,0.000118791262039615,0.00193756501062893
"Ccnj",-1.35088622184391,1.85535804784412,19.7388169892727,0.000118848063979725,0.00193756501062893
"Plk3",1.89680937201542,4.79633463954947,19.7184420134793,0.000119602778401771,0.00194843318599585
"Setd6",-1.69596602723388,4.07403259233392,19.7078357641791,0.000119997679828535,0.00195274317051664
"Rgs2",2.37102689932724,7.35740137820608,19.7050122217297,0.000120103044027385,0.00195274317051664
"C430042M11Rik",-1.37713618843699,0.876651385646794,19.7031158761671,0.000120173864349475,0.00195274317051664
"Cyfip1",1.4442676838168,4.25393176181379,19.7016893599336,0.000120227168090508,0.00195274317051664
"Gucy1b1",-1.66768699023936,1.76114634020577,19.6995092304215,0.000120308680622618,0.00195274317051664
"Usp35",1.44774916950694,2.28285560969646,19.6916165175399,0.000120604276127124,0.00195610586566009
"Nusap1",-1.35290377466006,1.43902972260432,19.6738338935246,0.000121273123875989,0.00196551305458498
"Vkorc1l1",-1.17054322181453,2.98773901073745,19.6683785469362,0.000121479109291805,0.00196741020121713
"Zzef1",-1.17480430507571,2.32391469206298,19.6613894177189,0.000121743556432706,0.00197004167890076
"Sntb2",-1.28377987310343,1.51364836089897,19.6593802681393,0.000121819690671981,0.00197004167890076
"Ppil1",-1.14175421514041,3.30135567521005,19.6409324047039,0.000122521141358532,0.00197872345594657
"Gm43403",0.900702584405983,0.413100345480487,19.6402209727267,0.000122548279030359,0.00197872345594657
"A530030E21Rik",-1.63583070477132,0.88186065915829,19.6359994058719,0.000122709443965586,0.00197872345594657
"Pp2d1",-0.563114993125404,0.968974008269537,19.6345850479866,0.000122763490120355,0.00197872345594657
"Adam15",1.00427914602554,2.32659707241365,19.631258164261,0.000122890719353666,0.00197872345594657
"Baz2a",-1.20698287109254,3.1274982536508,19.6290769643889,0.000122974211215831,0.00197872345594657
"Gm31410",0.924794995581867,0.311131391288519,19.6282463295684,0.000123006022208175,0.00197872345594657
"Lmtk2",-1.47240987190863,1.76405215115737,19.6240872544013,0.000123165435945889,0.00197872345594657
"Pde7b",-1.38800242119364,0.855036547872509,19.6219668912434,0.000123246792887309,0.00197872345594657
"Lgals3",-3.2281946648661,3.7641739821507,19.6218584038649,0.000123250957026369,0.00197872345594657
"Rc3h1",-1.17550962440476,2.87846405869297,19.6123192700544,0.000123617694189342,0.00198222876676116
"Aurka",-1.38835412512961,2.11948255509781,19.6115194470007,0.000123648496954771,0.00198222876676116
"Topbp1",-1.44967784137159,2.66420127130986,19.5806980631116,0.000124841782507982,0.00199945329796117
"Plod1",2.12463801816004,5.21380438921735,19.5791036998256,0.000124903845171161,0.00199945329796117
"Hmgn5",-1.99511522089045,2.71683302224677,19.5767872608149,0.000124994074541441,0.00199945329796117
"Pyroxd2",1.55519515968459,1.68645026860491,19.5729040647364,0.000125145488712169,0.00200042893553419
"Slc25a43",-0.73268567504887,0.720564568189749,19.562477545651,0.000125553015185713,0.00200503596226544
"Apaf1",-1.11513779739909,1.88982087030615,19.5608957764902,0.000125614963779772,0.00200503596226544
"Ifit2",-1.56934904663768,1.9238446555658,19.5536408181169,0.000125899518126129,0.00200812908399737
"Atp8b4",-1.81958949608928,0.917076514941923,19.5493438121333,0.000126068381451421,0.0020093737772693
"Grap",2.97871287048099,2.5961757634678,19.5331281010503,0.000126707816236765,0.00201763094380699
"Prl8a1",-0.690535299484234,0.696031923613337,19.5315852025483,0.000126768838398577,0.00201763094380699
"Gm11998",0.515530823735634,0.367142031316134,19.5175188555691,0.000127326623021992,0.00202505167585587
"Mars2",-1.80615997600685,3.20253462635781,19.4986500279514,0.000128078981862193,0.00203555410613311
"Plp2",-3.04469628795158,2.29341811579396,19.4608831326897,0.000129599226730317,0.00205823667835951
"Accs",1.61640497152958,2.87070660771898,19.4473255680671,0.00013014967566422,0.00206478432495585
"Rps18",-1.55215588902051,7.4799084120027,19.4461340803953,0.000130198170831868,0.00206478432495585
"Slc15a4",1.46767612782009,3.61272841630757,19.4421934456137,0.000130358698119852,0.00206494730078842
"Mcu",-0.995456668298599,1.38343676909891,19.4412999286532,0.000130395126303007,0.00206494730078842
"Gpalpp1",-1.07524524433705,3.41205450493521,19.4336493924559,0.000130707481692077,0.00206841317415866
"Gm48604",-1.61406434710032,2.64593914822288,19.4220867474321,0.000131181084283667,0.00207409710040969
"Tpp1",1.41128416524104,7.25976479363123,19.4203064727183,0.000131254167182279,0.00207409710040969
"Ndufs6",-0.743270387824901,4.88043331212263,19.4069454104564,0.000131804054202913,0.00208129985091438
"Snd1",-0.707683190495077,1.75302346359801,19.3996926999499,0.000132103580527311,0.00208454173466883
"Nlrc5",-1.13367773415722,0.839392871523913,19.393282956149,0.000132368901324218,0.0020872396322136
"Serpine2",3.06701655090917,3.69936350405841,19.3757905622685,0.000133095882708989,0.00209720812903915
"A330040F15Rik",-0.889270815437518,0.470783545746649,19.3631817333537,0.000133622559293612,0.00210335528489972
"Arpin",-1.43810332965304,2.28399998493961,19.3619016720698,0.000133676152898296,0.00210335528489972
"Gm10693",-1.10953946030819,0.547324857084945,19.329589905807,0.000135036646833343,0.00212208619054878
"2610507B11Rik",-1.29838588841062,5.21780841579875,19.3290757094871,0.000135058416864471,0.00212208619054878
"Tmem242",-0.651505617044852,1.56036166135709,19.3210683075372,0.000135397920259511,0.00212591070965306
"Vdac3",-1.02212332001699,4.91650090057815,19.3041101100856,0.000136119951628562,0.002134368677057
"Hist4h4",1.63620321107793,0.914523462231666,19.3038851469538,0.000136129557624528,0.002134368677057
"Ier3",3.83168429481175,7.56659367101994,19.2941300989019,0.00013654680140112,0.0021393943961735
"Tcf12",-0.923766836736276,2.00948319910341,19.2827133636265,0.000137036861869307,0.002145553075113
"Cdc42bpg",-1.4780518147199,2.11009642743569,19.2765465991305,0.000137302353092774,0.00214727988436672
"Asap3",1.79593925678434,1.82086725090955,19.2756435957656,0.000137341275431854,0.00214727988436672
"Exoc8",-1.13737280332808,4.89839633653821,19.2672519892015,0.000137703547108781,0.00215040178737621
"Gas2l1",-1.15933618713537,4.21386723227506,19.2665162497116,0.000137735358347063,0.00215040178737621
"Gm47964",1.97551933599832,0.795012730535057,19.2628165650055,0.000137895441487557,0.00215138282935771
"Tsc22d1",-2.20383973700102,3.65506209258313,19.2548530644753,0.000138240694888113,0.00215524939606041
"Ralgapb",-1.13667590863764,2.68667441949278,19.2404839412218,0.000138866008817807,0.00216106955982155
"Gm13710",0.966910964680738,1.47786892790188,19.2398220615939,0.000138894885421171,0.00216106955982155
"Pkm",-1.12215815092659,7.31785515711759,19.2395430261176,0.000138907061161065,0.00216106955982155
"Itga2b",-2.78085551282355,1.76027579166032,19.23689498828,0.000139022665549027,0.00216134815877801
"Akt3",-1.32804275639381,1.62723173634399,19.2257978435011,0.000139508253039519,0.00216737435533236
"Skil",2.00833381043978,4.59834642422976,19.211045246467,0.000140156614216529,0.00217441425524335
"Gm43175",-2.52930934619928,2.12197702062262,19.2110145175977,0.000140157968086472,0.00217441425524335
"Tsnax",-1.07617810575687,4.38436034617968,19.2085107184232,0.00014026832904135,0.00217460143194239
"Ghdc",1.03433748124391,4.12285171869676,19.2001945188366,0.000140635554936587,0.00217876777441324
"Atxn3",-1.03863279565044,2.58852383758541,19.1894464054735,0.00014111169745893,0.00218461447367664
"Nsd1",-1.25878773131101,3.37841829086068,19.1855734300104,0.000141283694225836,0.00218574766948124
"Ttc39c",-1.20477837906606,1.01836805224412,19.1754513822704,0.000141734271672863,0.00219118608820318
"E330009J07Rik",-1.73335645144948,2.47865952477186,19.1621636056671,0.000142328111103077,0.00219883016894788
"Ndufa1",-0.905159728967868,6.64246150347326,19.1514602745879,0.000142808390654336,0.00220471041622182
"Bfsp1",-0.678956531420159,0.509033666095612,19.1449191976997,0.000143102757272817,0.00220771429508126
"Klhl20",-0.957298253992821,2.14989641884475,19.1371296202052,0.000143454159196362,0.00221159328494851
"Fance",1.04907729497034,3.59206847373302,19.1300458179686,0.000143774526000453,0.00221224381286427
"Mxd4",-0.760835463651827,4.63132458462362,19.1294229128945,0.000143802733731451,0.00221224381286427
"Rpl23",-1.07115629451826,7.59369024784323,19.129201758311,0.000143812749958173,0.00221224381286427
"Gm23802",2.14585533410662,1.1608056524378,19.1273566485498,0.000143896345283718,0.00221224381286427
"Arap3",2.86322311053171,2.71080187910403,19.1091457041687,0.000144724219674191,0.00222342632767509
"Fryl",-1.02717857727039,1.73611951321226,19.104610368332,0.00014493119091546,0.00222391161644744
"Tgm4",-0.57695283047127,0.623564893666313,19.1021989304216,0.000145041366785386,0.00222391161644744
"A330009N23Rik",0.791103513654243,0.485317966306567,19.1018485657418,0.000145057382024755,0.00222391161644744
"Pkp3",-1.3040637427086,0.761630500917386,19.0978352020301,0.000145240969053767,0.00222518418170117
"Marf1",-1.03335151421342,2.76056932595555,19.0888203071723,0.000145654255089299,0.00222997168535679
"Tomm7",-0.670276969555726,6.21871724472982,19.0844933488507,0.000145853071513368,0.00223147130089229
"Arl4c",2.47457354866334,3.39468592003301,19.0586463753841,0.000147046775782669,0.00224817955814788
"Egr3",2.64054889410226,3.03189567164951,19.0461595239562,0.000147627213114956,0.00225549505230813
"Gm10076",-1.48849089293041,6.39752237522862,19.0401271698902,0.000147908500368041,0.0022577586619406
"Foxk1",-0.938991382070869,2.46656258750826,19.038606895467,0.000147979481074623,0.0022577586619406
"Fam20c",-2.08483594914504,3.00028498778445,19.027143580049,0.000148515874402087,0.00226438090241032
"Ttr",3.80809813592766,1.6417072559651,19.0139217203151,0.000149137145190199,0.00227122937255007
"Mrps23",-0.678384761002071,5.24540534644005,19.0132161210083,0.000149170378263131,0.00227122937255007
"Yy1",-0.959247155481956,4.71128348392652,19.0091180204395,0.000149363552119693,0.00227260650862722
"Nectin4",1.48516669730854,2.10909757781119,19.0064317067557,0.000149490323587235,0.00227297211595903
"Ace",-1.81582905340992,1.26201812509356,18.9916591190139,0.000150189531503942,0.00228203503122371
"Dnajc15",-0.788409084588005,2.34409079897748,18.9832295131477,0.000150590088343022,0.00228508422864788
"Sun2",1.25775391524844,4.95555367872459,18.9830886641318,0.000150596790913014,0.00228508422864788
"Trim13",-0.810436757031607,1.30101722720786,18.9408338905826,0.000152622087779387,0.00231302846312629
"Ntan1",-0.815172191820008,2.97815899820086,18.9403066759003,0.000152647541299299,0.00231302846312629
"Palm",-1.76070572266827,3.46790556256603,18.9373152920085,0.000152792049262386,0.0023136334742175
"Ndufa4",-1.06990915726569,7.30451409545674,18.9267031240689,0.000153305887489905,0.00231982636726345
"Speer6-ps1",-0.608091942154834,0.403588095971023,18.9154969415335,0.000153850500649232,0.00232647616258576
"Mndal",-1.78651191132914,0.866145716032498,18.9072200009026,0.000154254087021885,0.00233098576993522
"Rabgap1l",-0.711089004212615,0.777226654849571,18.898284863114,0.000154691042431335,0.00233599312744602
"Ctns",1.21265702943876,4.27423212758487,18.8869477088514,0.000155247375915992,0.0023427951551088
"Mrpl14",-0.596776855397173,3.87136699727067,18.8846140591314,0.000155362158241513,0.00234292912527403
"Api5",-1.13259710128483,4.95773618537862,18.8816952569651,0.000155505849890193,0.00234349858114492
"Snord118",3.00684761438318,3.31033309630177,18.8684344509364,0.0001561604724959,0.00235036408874917
"Ammecr1",-0.817105003645319,0.963803819185154,18.8681630531529,0.000156173900938448,0.00235036408874917
"Mgat1",1.06278530667608,5.60040979094546,18.8643999145964,0.000156360224323395,0.00235156848586436
"Pdap1",-0.775745127162657,3.42843801826182,18.8499671636966,0.000157077043905107,0.00236074418635373
"Tmem165",-1.18651630911582,4.60767775572602,18.8383446345369,0.000157656853007853,0.00236784966672962
"Man1c1",1.07855375722252,2.48869881661781,18.7944438721792,0.000159867716903017,0.00239942571305662
"Ssr3",-1.27751194423231,7.12277661816577,18.7897670581323,0.000160105196569141,0.00240136085674515
"Capns1",-1.13729693257537,6.84206627134512,18.7865315414733,0.00016026971137211,0.00240219974572167
"Gm4524",1.68430087941935,1.26210149069104,18.7807537206179,0.000160563944778405,0.00240498046738838
"Fam32a",-0.858234508244466,6.84942616695936,18.7774368931812,0.000160733114772098,0.00240565858050811
"Blk",-0.862363420319158,0.51309131154182,18.7756036637279,0.000160826698032432,0.00240565858050811
"Egln3",-1.9482290951794,2.03370874836309,18.7654467119762,0.000161346253430089,0.00241179943556342
"Pfdn6",-1.04683766814204,6.6535151869831,18.756662474277,0.000161797042947524,0.00241601943334109
"Dgkh",-1.27435906496151,1.28448619866833,18.7556909454031,0.000161846982787664,0.00241601943334109
"Iqsec1",-0.848378416069532,1.31711514910578,18.7480963452265,0.000162237941050359,0.00241977000687566
"Gm12155",2.08619628425629,0.826624487844938,18.7465632277321,0.000162316986403448,0.00241977000687566
"Fam189b",-1.71889634835045,3.29831991432757,18.7305506653925,0.000163145045014926,0.00243047665378129
"Jak2",-1.30836836682662,3.32863365182078,18.7275210174293,0.000163302226614652,0.00243118113014532
"Rnf167",0.941201506265657,7.15243902728428,18.7236673296816,0.000163502395134726,0.00243252420145632
"Itpr1",-1.13745770342322,1.01435079912283,18.7103386633448,0.000164196745774825,0.00244121277337127
"Gm9873",1.46477949441792,0.901642364826073,18.7010632610258,0.000164681809880108,0.00244678017459881
"Atp6v1c1",1.1745197146393,4.39757203575552,18.6985229200731,0.000164814926924175,0.00244711451566679
"Dennd5b",-1.13877268219773,1.12641784631448,18.6930813484237,0.000165100460724279,0.00244970992126306
"Bbip1",-1.46695268886483,4.81721347424855,18.6871740898947,0.000165411031234294,0.00245267308578839
"Klhl12",-1.38690415377377,2.23654287302359,18.6733838305008,0.000166138487778263,0.00246139644139608
"4930524J08Rik",-1.50874121731319,2.86058639562896,18.6705337731942,0.000166289260053969,0.00246139644139608
"Igbp1",-0.62596569919472,4.302167749466,18.6697051500791,0.000166333122989067,0.00246139644139608
"Klhl2",-1.86324938595741,2.41145519797153,18.6614186320768,0.000166772450895843,0.00246622953009384
"S100a10",-2.69168652729662,4.43600643771444,18.6593431215327,0.000166882683476494,0.00246622953009384
"Cebpa",3.18823800072506,7.03728581355579,18.6528492050236,0.000167228087513156,0.00246901485059888
"Gm4742",-1.01643980411134,2.68608853429761,18.6516047518432,0.000167294366091747,0.00246901485059888
"Ndc80",-1.20019938699914,1.27691282605779,18.6473621804232,0.000167520533939336,0.00247070451489328
"Ptgs1",3.11412999688897,4.88476012733991,18.6311802703005,0.00016838619405941,0.0024818173025825
"Axin1",-0.797102039242601,2.84073204468547,18.6182929702569,0.00016907904009571,0.00249036990947895
"Rps27a",-0.928976246438832,8.09215763368061,18.6039904607696,0.000169851552930643,0.00249448887905198
"Slc15a3",3.02952797063904,2.39463957884062,18.6036192690814,0.000169871652228499,0.00249448887905198
"Hnrnpa3",-1.84537824204549,5.88523851462048,18.6021611802643,0.000169950629564355,0.00249448887905198
"Iglc2",-2.80464436888249,2.24549516122109,18.6014654337315,0.000169988328536314,0.00249448887905198
"Mcat",0.976255112038062,2.95463166113985,18.6006075660553,0.000170034824381525,0.00249448887905198
"Ykt6",0.905012577643169,6.04179704790465,18.5988927153793,0.000170127809025911,0.00249448887905198
"Glrx2",-1.21712022357698,3.02532139652344,18.5985208848297,0.000170147978054036,0.00249448887905198
"Rpl21-ps3",-1.0988064159256,2.83945626218215,18.5954847541232,0.000170312761475122,0.00249525114047292
"Birc5",-2.35020231751646,3.06325279115032,18.5900575295681,0.000170607746215272,0.00249791870914657
"Zfp658",1.6714830774605,2.49708674368174,18.5868675739087,0.000170781384910795,0.00249880726083433
"Habp4",-1.07166833861786,3.03805179807198,18.5737474560146,0.000171497547767617,0.00250762739541506
"Cd300ld",-2.84998050650635,2.97920468304572,18.5692360176094,0.000171744548938174,0.00250958035413422
"Fam126a",-0.90836327322136,2.21400077636596,18.5635481702081,0.000172056502547214,0.00251247921178351
"Cblb",-1.25431844092357,1.65197354624443,18.5534152514729,0.000172613756133058,0.00251895390958552
"Dcxr",1.47817646067737,6.19127291396465,18.5490671610326,0.000172853470113812,0.00252078926784962
"Gm43796",1.32208550006992,0.561177405304156,18.5401353043226,0.000173347012226168,0.0025263214436624
"Errfi1",1.94462610588523,4.11349464762663,18.5311676321879,0.000173844054694116,0.00253189731533768
"Tmem100",3.9783578530215,3.41008808053414,18.5251032769134,0.000174181044342445,0.00253400359149053
"Sirpb1c",-2.23928359875742,1.10651162755503,18.5244433485176,0.000174217758109528,0.00253400359149053
"Pip5k1b",-0.879660554021423,0.785033414132999,18.5215544895983,0.00017437857161963,0.00253467617604539
"Stx11",-2.59840365494078,2.14775384554763,18.5193494726466,0.000174501425011876,0.00253479647113443
"Lhfpl2",1.97548611192518,2.22218962523547,18.515740276164,0.000174702713260599,0.00253605520043585
"Ldb1",1.09371146199465,4.70106287110447,18.5097621066014,0.000175036669585391,0.00253875380471668
"Gm13391",1.19657517412579,0.841397726152961,18.5083058038352,0.000175118126203392,0.00253875380471668
"Inpp4a",-1.49717854644887,2.14461249176332,18.4955115746782,0.000175835507363019,0.00254748456410745
"Rps15a",-1.154661015517,7.13690428619165,18.4925615294424,0.000176001365329819,0.00254821872067512
