"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","neutrophil activation involved in immune response (GO:0002283)","71/484",2.80522823687896e-46,1.43150796927933e-42,0,0,8.75786357468854,918.589797158938,"FCN1;SERPINA1;ITGAM;GMFG;CTSZ;ITGB2;PYGL;TCIRG1;SLC2A5;CTSS;PYCARD;LGALS3;GLIPR1;CLEC5A;C3AR1;OLR1;B2M;CTSC;CD33;CD53;CAP1;SERPINB1;FCER1G;ANXA2;SYK;ARG1;SLC11A1;RNASET2;PLAUR;CYBB;CYBA;RNASE3;RNASE2;TNFRSF1B;CHIT1;VAMP8;CEACAM1;TYROBP;BIN2;NPC2;S100A9;S100A8;CFD;CD63;CSTB;GRN;MVP;STXBP2;PTAFR;C5AR1;FPR1;LILRA2;C3;ALOX5;S100A12;CD14;S100A11;ARSB;MGAM;RAB27A;LILRB2;ARPC5;LILRB3;BST2;PTPRC;FCGR2A;SELL;MNDA;PTPN6;HPSE;CD68",71
"2","neutrophil degranulation (GO:0043312)","69/480",2.43876731260387e-44,6.22251479810877e-41,0,0,8.58208955223881,861.832754379239,"FCN1;SERPINA1;ITGAM;GMFG;CTSZ;ITGB2;PYGL;TCIRG1;SLC2A5;CTSS;PYCARD;LGALS3;GLIPR1;CLEC5A;C3AR1;OLR1;B2M;CTSC;CD33;CD53;CAP1;SERPINB1;FCER1G;ANXA2;ARG1;SLC11A1;RNASET2;PLAUR;CYBB;CYBA;RNASE3;RNASE2;TNFRSF1B;CHIT1;VAMP8;CEACAM1;TYROBP;BIN2;NPC2;S100A9;S100A8;CFD;CD63;CSTB;GRN;MVP;STXBP2;PTAFR;C5AR1;FPR1;C3;ALOX5;S100A12;CD14;S100A11;ARSB;MGAM;RAB27A;LILRB2;ARPC5;LILRB3;BST2;PTPRC;FCGR2A;SELL;MNDA;PTPN6;HPSE;CD68",69
"3","neutrophil mediated immunity (GO:0002446)","69/488",7.48330769617471e-44,1.27291063911932e-40,0,0,8.44139955957915,838.24000174414,"FCN1;SERPINA1;ITGAM;GMFG;CTSZ;ITGB2;PYGL;TCIRG1;SLC2A5;CTSS;PYCARD;LGALS3;GLIPR1;CLEC5A;C3AR1;OLR1;B2M;CTSC;CD33;CD53;CAP1;SERPINB1;FCER1G;ANXA2;ARG1;SLC11A1;RNASET2;PLAUR;CYBB;CYBA;RNASE3;RNASE2;TNFRSF1B;CHIT1;VAMP8;CEACAM1;TYROBP;BIN2;NPC2;S100A9;S100A8;CFD;CD63;CSTB;GRN;MVP;STXBP2;PTAFR;C5AR1;FPR1;C3;ALOX5;S100A12;CD14;S100A11;ARSB;MGAM;RAB27A;LILRB2;ARPC5;LILRB3;BST2;PTPRC;FCGR2A;SELL;MNDA;PTPN6;HPSE;CD68",69
"4","cytokine-mediated signaling pathway (GO:0019221)","70/634",2.70964179749021e-37,3.45682552314813e-34,0,0,6.5916474410283,555.00901544207,"IFITM3;CD86;IFITM1;CDKN1A;IFITM2;CSF3R;ITGAM;ITGB2;IRS2;IFI30;TNF;PYCARD;IL18RAP;PIM1;CASP1;MAP3K8;TIMP1;CCR5;B2M;TRIM21;CCR2;IL13RA1;ANXA1;ANXA2;SYK;RIPK2;IL1R2;IFNGR2;HLA-B;IL18;AIP;IL16;IRAK3;FOS;TNFRSF1B;VAV1;TNFRSF1A;HCK;CEACAM1;IRF5;LCP1;HLA-DQB1;CSF1R;CEBPA;EBI3;PTAFR;FPR1;TANK;CSF2RA;INPP5D;ALOX5;HMOX1;CCL18;CCR1;STAT5A;IL10RB;IL10RA;MSN;PSMB8;PSMB9;BST2;CD4;HLA-DPB1;HLA-DRA;PTPN6;VIM;LTBR;TRIM38;MYD88;LIMS1",70
"5","cellular response to cytokine stimulus (GO:0071345)","50/457",2.20159503438216e-26,2.24694789209043e-23,0,0,6.53189196250694,385.891311307029,"CD86;CDKN1A;CSF3R;ITGAM;ITGB2;TNF;PYCARD;ZFP36;PIM1;CASP1;LGALS9;TIMP1;CCR5;CCR2;IL13RA1;ANXA1;IL1R2;IFNGR2;WNT5A;IL18;IL16;IRAK3;FOS;TNFRSF1B;VAV1;TNFRSF1A;HCK;HCLS1;CSF1R;CEBPA;SELPLG;PTAFR;FPR1;CXCR4;AIF1;TANK;CSF2RA;INPP5D;ALOX5;HMOX1;CCL18;CCR1;STAT5A;PTPN18;IL10RB;IL10RA;CD4;PTPN6;VIM;PTPN7",50
"6","inflammatory response (GO:0006954)","38/253",3.46231691950541e-25,2.94470054003935e-22,0,0,8.96702259453719,505.046827806929,"PTGER4;CSF1R;CEBPB;C5AR1;ITGB2;FPR1;CXCR4;AOAH;AIF1;TNF;THBS1;LTB4R;PIK3CG;IL18RAP;ADORA3;C3AR1;BLNK;LGALS9;CCL18;LYN;ANXA1;SYK;RIPK2;IL10RB;SLC11A1;CD180;IL18;CYBB;CYBA;NMI;FOS;TNFRSF1B;TNFRSF1A;REL;TLR8;LTBR;S100A9;S100A8",38
"7","positive regulation of defense response (GO:0031349)","17/75",5.28001371499594e-15,3.84912999823204e-12,0,0,13.5323383084577,444.873560910805,"PTGER4;WNT5A;IL18;LPL;MGST2;CYBA;CD1D;PLA2G7;TNFRSF1A;PLSCR1;TLR8;S100A12;TLR7;CCL18;S100A9;S100A8;CCR2",17
"8","positive regulation of response to external stimulus (GO:0032103)","18/91",1.06569582749981e-14,6.79780725966439e-12,0,0,11.8090864359521,379.928581548329,"PTGER4;WNT5A;CD180;IL18;LY86;LPL;MGST2;CYBA;THBS1;PLA2G7;TNFRSF1A;THBD;S100A12;TLR7;CCL18;S100A9;S100A8;CCR2",18
"9","positive regulation of intracellular signal transduction (GO:1902533)","36/480",5.57883229120627e-14,3.16319790911396e-11,0,0,4.47761194029851,136.644232004022,"CD86;CSF1R;FLT4;IRS2;TREM2;TNF;THBS1;PIK3CG;FGF20;CASP1;S100A12;HMOX1;LGALS9;CD14;LYN;CD74;RIPK2;CARD9;WNT5A;IL18;TNFRSF1B;VAV1;TGFBR1;TNFRSF1A;BST2;CD4;REL;HCLS1;PTPN6;HPSE;LTBR;TRIM38;S100A9;S100A8;MYD88;LIMS1",36
"10","regulation of inflammatory response (GO:0050727)","22/167",7.86510278959978e-14,4.01356195353277e-11,0,0,7.86486728036464,237.31258390114,"PTGER4;ANXA1;WNT5A;IL18;LPL;MGST2;TNFAIP3;NR1H3;PLA2G7;TNFRSF1A;HCK;CASP5;CASP4;CASP1;S100A12;TLR7;PPARG;CCL18;S100A9;S100A8;MYD88;CCR2",22
