PSID Gene Module kTotal kWithin kOut kDiff rank
RPL8 RPL8 brown 57.6272905777152 38.3915186406201 19.2357719370951 19.155746703525 1
RPL19 RPL19 brown 53.4170698477904 36.2976863330501 17.1193835147403 19.1783028183098 2
RPL13A RPL13A brown 52.762271850848 36.19259383297 16.569678017878 19.622915815092 3
RPL23 RPL23 brown 55.2524793216134 34.4755435861016 20.7769357355118 13.6986078505898 4
RPL24 RPL24 brown 48.7081600079405 33.8572564673531 14.8509035405874 19.0063529267656 5
RPS11 RPS11 brown 49.7752407566846 33.5273089373468 16.2479318193378 17.279377118009 6
RPL27 RPL27 brown 48.2748266858751 33.2641390584087 15.0106876274664 18.2534514309423 7
RPS27A RPS27A brown 50.3444481962303 33.1068385709108 17.2376096253195 15.8692289455913 8
RPL37 RPL37 brown 47.715928318643 31.722701683201 15.993226635442 15.729475047759 9
RPL7 RPL7 brown 55.6805939408246 31.6831794312952 23.9974145095294 7.68576492176573 10
RPS8 RPS8 brown 45.4158923656546 31.2915424602936 14.124349905361 17.1671925549326 11
RPS15 RPS15 brown 48.9158368998145 30.7919874704968 18.1238494293177 12.6681380411792 12
MRPL51 MRPL51 brown 53.9638808409697 30.4506270114717 23.513253829498 6.93737318197367 13
RPL21 RPL21 brown 47.156486551931 29.9709265259103 17.1855600260208 12.7853664998895 14
RPS20 RPS20 brown 49.9580173839802 29.9178471267781 20.0401702572021 9.87767686957601 15
RPL11 RPL11 brown 50.9764328673197 29.727561535144 21.2488713321757 8.47869020296826 16
RPL34 RPL34 brown 42.2547932361627 29.4429162719418 12.811876964221 16.6310393077208 17
RPL41 RPL41 brown 49.0950030880601 29.0956884111088 19.9993146769513 9.09637373415743 18
RPS13 RPS13 brown 45.296617664884 29.0171080232127 16.2795096416712 12.7375983815415 19
FAU FAU brown 43.6418851501481 28.9274628752832 14.7144222748649 14.2130406004183 20
RPS6 RPS6 brown 42.6343472499667 28.8682966943203 13.7660505556464 15.1022461386739 21
RPL7A RPL7A brown 45.1811172965595 28.8637796359541 16.3173376606054 12.5464419753488 22
RPLP2 RPLP2 brown 46.5704526406882 28.7725075396268 17.7979451010614 10.9745624385654 23
UQCRB UQCRB brown 54.4088400114934 28.6365590346939 25.7722809767995 2.86427805789437 24
RPS21 RPS21 brown 45.5171141743781 28.3778584755389 17.1392556988392 11.2386027766996 25
RPL3 RPL3 brown 46.0612631242816 28.3273951494536 17.733867974828 10.5935271746256 26
RPL6 RPL6 brown 44.9195754925001 28.1527656427658 16.7668098497343 11.3859557930315 27
RACK1 RACK1 brown 49.6490343817451 28.1418201875038 21.5072141942413 6.63460599326251 28
RPL18 RPL18 brown 41.9673612860278 27.9754954933379 13.9918657926899 13.983629700648 29
RPS7 RPS7 brown 42.6590242003053 27.915802997117 14.7432212031883 13.1725817939287 30
RPL36 RPL36 brown 43.0967470161874 27.8556294020953 15.2411176140921 12.6145117880032 31
RPS14 RPS14 brown 41.3569489370349 27.3790771871614 13.9778717498735 13.4012054372879 32
RPL29 RPL29 brown 41.9684345410615 27.3573327679277 14.6111017731339 12.7462309947938 33
RPS27 RPS27 brown 42.0944095973948 27.0199829101328 15.0744266872619 11.9455562228709 34
PFDN5 PFDN5 brown 45.6095498146515 27.0039732197563 18.6055765948952 8.39839662486113 35
RPS3 RPS3 brown 41.5432520070722 26.7995793690638 14.7436726380084 12.0559067310554 36
EEF1A1 EEF1A1 brown 41.4544430977492 26.4037719157676 15.0506711819816 11.3531007337859 37
RPL38 RPL38 brown 41.8768388418807 25.9395575168282 15.9372813250525 10.0022761917756 38
RPS18 RPS18 brown 38.3366295767285 25.9142057710401 12.4224238056884 13.4917819653517 39
RPS16 RPS16 brown 39.766703543912 25.8765160451428 13.8901874987692 11.9863285463735 40
RPL39 RPL39 brown 41.006921047387 25.8570005479204 15.1499204994665 10.7070800484539 41
RPL14 RPL14 brown 46.4151572748726 25.627019561803 20.7881377130696 4.83888184873345 42
RPS24 RPS24 brown 48.0542080702928 25.5946810374409 22.4595270328519 3.13515400458906 43
RPL37A RPL37A brown 43.2449808638268 25.3846729356052 17.8603079282216 7.52436500738364 44
NACA NACA brown 45.150170712467 25.1126941728458 20.0374765396212 5.07521763322455 45
EEF1B2 EEF1B2 brown 41.1979990180423 24.894507031321 16.3034919867213 8.59101504459967 46
RPS12 RPS12 brown 37.928820965124 24.8040034918246 13.1248174732993 11.6791860185253 47
COX4I1 COX4I1 brown 42.2735878730849 24.34887538413 17.9247124889549 6.42416289517519 48
PRDX5 PRDX5 brown 50.2191475457173 23.8783229680395 26.3408245776778 -2.46250160963826 49
RPL10A RPL10A brown 38.0617289835941 23.6901158031218 14.3716131804723 9.31850262264946 50
RPL12 RPL12 brown 37.3951311425147 23.2690469209615 14.1260842215533 9.1429626994082 51
RPL22 RPL22 brown 38.9710179472897 23.1642135824546 15.8068043648351 7.35740921761948 52
TOMM7 TOMM7 brown 38.614101294119 23.1414575009326 15.4726437931864 7.66881370774621 53
RPL27A RPL27A brown 39.9564957686365 22.9739051646265 16.98259060401 5.99131456061651 54
RPS28 RPS28 brown 36.9760891092196 22.6868618634208 14.2892272457988 8.39763461762201 55
RPS25 RPS25 brown 36.3006139588991 22.2299352755662 14.0706786833329 8.15925659223335 56
RPS5 RPS5 brown 35.8415723373693 22.1796908965551 13.6618814408141 8.51780945574097 57
RPL30 RPL30 brown 38.4870083328643 21.9159461550959 16.5710621777684 5.34488397732753 58
RPL18A RPL18A brown 36.5242076659082 21.9132205161254 14.6109871497828 7.30223336634256 59
CSDE1 CSDE1 brown 55.449925097609 21.7815305295858 33.6683945680232 -11.8868640384375 60
PSMC3 PSMC3 brown 48.6231459787861 21.7179550565836 26.9051909222025 -5.18723586561893 61
PSMB6 PSMB6 brown 49.1230082141118 21.6036885405891 27.5193196735227 -5.91563113293355 62
EIF4H EIF4H brown 48.4923983370938 21.5764191466107 26.9159791904831 -5.33956004387237 63
RPL36AL RPL36AL brown 45.4649340650743 21.5748017852993 23.890132279775 -2.31533049447566 64
RPL23A RPL23A brown 36.548575364567 21.3840273465794 15.1645480179876 6.21947932859177 65
CDC42BPG CDC42BPG brown 47.1139255655601 21.1157251496021 25.998200415958 -4.88247526635587 66
TPT1 TPT1 brown 38.8550824537947 21.0726550725564 17.7824273812383 3.29022769131807 67
TRMT112 TRMT112 brown 39.0736026093085 20.8979440464786 18.17565856283 2.72228548364862 68
EDF1 EDF1 brown 40.8729924689452 20.8615602631686 20.0114322057765 0.850128057392105 69
TPI1 TPI1 brown 45.1085963899952 20.8043983843588 24.3041980056364 -3.49979962127768 70
UBXN1 UBXN1 brown 49.3907357035319 20.5961776547226 28.7945580488093 -8.19838039408672 71
RAN RAN brown 46.291324063664 20.5804573560747 25.7108667075894 -5.13040935151468 72
C1orf43 C1orf43 brown 45.5615098313957 20.312600716095 25.2489091153007 -4.9363083992057 73
AP2M1 AP2M1 brown 53.9914694689641 20.0967945254638 33.8946749435003 -13.7978804180365 74
SLC22A31 SLC22A31 brown 45.8264856206628 20.0907910194297 25.7356946012331 -5.64490358180342 75
KCP KCP brown 42.8715529000186 20.0298798410894 22.8416730589292 -2.81179321783981 76
COPS6 COPS6 brown 43.3218797591498 19.7943758971417 23.527503862008 -3.73312796486633 77
RPL13 RPL13 brown 32.0780665928988 19.703389408867 12.3746771840318 7.32871222483514 78
CYC1 CYC1 brown 46.2847372486311 19.6172438590026 26.6674933896285 -7.05024953062592 79
FAM96B FAM96B brown 38.4769012224028 19.5389179883755 18.9379832340273 0.600934754348124 80
RPL31 RPL31 brown 31.8583321055748 19.5285046051169 12.3298275004579 7.19867710465894 81
SNRPD2 SNRPD2 brown 37.9781090172991 19.402648384235 18.5754606330641 0.827187751170946 82
SAP18 SAP18 brown 37.4885783659574 19.1828525702275 18.3057257957299 0.877126774497576 83
TUFM TUFM brown 46.2430233700281 19.0208360993896 27.2221872706385 -8.20135117124888 84
ATP5F1B ATP5F1B brown 52.0026491143028 18.7257787235785 33.2768703907243 -14.5510916671458 85
UQCRH UQCRH brown 38.6670146683996 18.7005927644557 19.9664219039439 -1.26582913948825 86
EOMES EOMES brown 43.5786527603988 18.6991941685324 24.8794585918664 -6.18026442333402 87
RPS23 RPS23 brown 35.4658516440259 18.65467907505 16.8111725689759 1.84350650607409 88
PSMD2 PSMD2 brown 61.0640720523714 18.6124934669272 42.4515785854442 -23.8390851185171 89
RPLP0 RPLP0 brown 32.2189782690508 18.5759681206969 13.6430101483539 4.93295797234298 90
NPM1 NPM1 brown 40.846695234242 18.3853766566453 22.4613185775968 -4.07594192095146 91
RPL4 RPL4 brown 30.937768044833 18.3318182300547 12.6059498147783 5.72586841527643 92
EEF2 EEF2 brown 36.7115944146843 18.3241362592212 18.3874581554631 -0.0633218962419519 93
UQCR10 UQCR10 brown 34.5232243749355 18.3046004935953 16.2186238813402 2.08597661225508 94
UQCRQ UQCRQ brown 33.5124290621288 18.2297940171566 15.2826350449722 2.9471589721844 95
NDUFA1 NDUFA1 brown 33.3963366096327 18.2073172149298 15.1890193947029 3.01829782022684 96
CREB3 CREB3 brown 38.7699543025574 18.0722809491488 20.6976733534086 -2.62539240425988 97
SOD1 SOD1 brown 35.7273075436559 17.9984169263664 17.7288906172894 0.269526309077001 98
GABRA6 GABRA6 brown 48.0421552723389 17.7261841125885 30.3159711597504 -12.5897870471619 99
PSMD4 PSMD4 brown 45.503176006821 17.6920383515856 27.8111376552354 -10.1190993036498 100
RPL10 RPL10 brown 30.3653312962799 17.6189116200991 12.7464196761808 4.87249194391828 101
NDUFB10 NDUFB10 brown 39.6059591831121 17.5944163788109 22.0115428043013 -4.41712642549044 102
RPS2 RPS2 brown 32.5065868777233 17.3920206692604 15.1145662084628 2.27745446079761 103
RPS19 RPS19 brown 28.4769200271318 17.3828014182629 11.0941186088689 6.28868280939401 104
UBL5 UBL5 brown 30.2042502952646 17.2025034035149 13.0017468917496 4.20075651176534 105
NDUFB7 NDUFB7 brown 32.8605320883169 17.1759393356044 15.6845927527125 1.49134658289185 106
RPS9 RPS9 brown 31.2270356071321 17.0572467152287 14.1697888919034 2.88745782332524 107
EIF1 EIF1 brown 37.1506365905207 17.0427720958772 20.1078644946435 -3.06509239876632 108
SET SET brown 46.9760062233111 16.9856662662702 29.990339957041 -13.0046736907708 109
YWHAE YWHAE brown 40.3057201829998 16.9000646220076 23.4056555609922 -6.50559093898456 110
DRAP1 DRAP1 brown 38.684305484005 16.8582182015559 21.8260872824491 -4.96786908089322 111
EIF4A2 EIF4A2 brown 35.481339436977 16.73107067301 18.750268763967 -2.019198090957 112
RPSA RPSA brown 27.8913022767967 16.5047797077503 11.3865225690464 5.11825713870396 113
PSMB4 PSMB4 brown 33.1990958553405 16.4984511181742 16.7006447371663 -0.202193618992183 114
