PSID Gene Module kTotal kWithin kOut kDiff rank
ITGB2 ITGB2 red 44.2615104384377 30.8299552300701 13.4315552083676 17.3984000217025 1
SYK SYK red 46.2106241892069 30.8149385333427 15.3956856558642 15.4192528774785 2
CSF1R CSF1R red 41.8506861738798 28.6605975936976 13.1900885801822 15.4705090135154 3
NCKAP1L NCKAP1L red 43.0865884203117 28.5557280442324 14.5308603760793 14.0248676681531 4
CD86 CD86 red 44.9304850876005 28.3447951387112 16.5856899488893 11.7591051898219 5
MYO1F MYO1F red 42.8710833392326 26.2170784350628 16.6540049041698 9.56307353089306 6
LY86 LY86 red 40.9147042251624 26.0557439601218 14.8589602650405 11.1967836950813 7
SASH3 SASH3 red 39.0024189951165 25.9791841014637 13.0232348936528 12.9559492078109 8
APBB1IP APBB1IP red 40.6339175326667 25.2281962917322 15.4057212409345 9.82247505079771 9
LAPTM5 LAPTM5 red 35.9168662225174 24.1998047323235 11.7170614901939 12.4827432421296 10
TBXAS1 TBXAS1 red 40.8257823953374 23.5940783940023 17.2317040013351 6.36237439266724 11
C3AR1 C3AR1 red 35.8893353719079 23.3587482096842 12.5305871622236 10.8281610474606 12
RGS10 RGS10 red 38.1270392191481 22.8759246399595 15.2511145791886 7.62481006077097 13
INPP5D INPP5D red 39.7799729387154 22.7922523192482 16.9877206194672 5.80453169978105 14
RASAL3 RASAL3 red 36.4261807998957 22.5890484848792 13.8371323150165 8.75191616986273 15
TMEM119 TMEM119 red 34.4716181457035 22.4619158748814 12.0097022708221 10.4522136040593 16
LPAR5 LPAR5 red 33.1074278615321 21.9022137918207 11.2052140697114 10.6969997221093 17
BTK BTK red 35.7456845463517 21.4639663270647 14.281718219287 7.18224810777764 18
TLR7 TLR7 red 34.1307357230078 21.3898523174785 12.7408834055293 8.64896891194924 19
PALD1 PALD1 red 35.3794285160482 21.0060554740643 14.3733730419839 6.63268243208034 20
HCLS1 HCLS1 red 32.7462409069592 20.3678233128609 12.3784175940983 7.98940571876252 21
VAV1 VAV1 red 37.8321560118176 20.1864590748428 17.6456969369749 2.54076213786789 22
ITGAM ITGAM red 32.9435893425371 20.1333078906048 12.8102814519323 7.32302643867246 23
LINC01736 LINC01736 red 34.0786635388871 19.8023525729961 14.276310965891 5.52604160710511 24
IRF8 IRF8 red 31.4496052679361 19.7449890316895 11.7046162362466 8.04037279544282 25
HCK HCK red 33.6318411141739 19.5991352942882 14.0327058198857 5.56642947440251 26
PIK3R5 PIK3R5 red 38.4583105418372 19.5685607453556 18.8897497964816 0.678810948874037 27
BIN2 BIN2 red 33.0968222898353 19.4633955819169 13.6334267079185 5.82996887399838 28
LPCAT2 LPCAT2 red 32.3276286251914 19.2929359126645 13.0346927125269 6.25824320013763 29
SLC2A5 SLC2A5 red 32.4284798092938 19.091599971624 13.3368798376698 5.7547201339542 30
RHBDF2 RHBDF2 red 32.2838278976497 19.0458744680994 13.2379534295502 5.80792103854922 31
CLEC7A CLEC7A red 33.8219300419116 18.9709862548099 14.8509437871017 4.12004246770816 32
SIRPB2 SIRPB2 red 33.4692149878343 18.880396854127 14.5888181337073 4.29157872041973 33
LILRB4 LILRB4 red 29.804550482785 18.6276616423327 11.1768888404522 7.45077280188051 34
FGD2 FGD2 red 30.6979405287519 18.4907760420936 12.2071644866584 6.28361155543515 35
TREM2 TREM2 red 29.0349925805415 18.3766697281105 10.6583228524309 7.71834687567963 36
CSF2RA CSF2RA red 33.7870530993921 18.3733528785132 15.4137002208789 2.95965265763427 37
ABI3 ABI3 red 32.4163523668719 18.1909020966317 14.2254502702403 3.9654518263914 38
IRF5 IRF5 red 30.4226523403202 17.8723731234762 12.550279216844 5.32209390663224 39
IKZF1 IKZF1 red 32.473784904204 17.8548302106202 14.6189546935839 3.23587551703633 40
SLC7A7 SLC7A7 red 34.8804273685874 17.7515197989071 17.1289075696803 0.622612229226739 41
FYB1 FYB1 red 37.5844393317488 17.7376466630678 19.846792668681 -2.10914600561314 42
LYL1 LYL1 red 32.966299540743 17.7351918756688 15.2311076650742 2.50408421059459 43
LAIR1 LAIR1 red 31.6121895420558 17.715998413418 13.8961911286378 3.8198072847802 44
TYROBP TYROBP red 30.4843372374571 17.5447678199295 12.9395694175276 4.60519840240196 45
CTSS CTSS red 32.2710981292162 17.5190470022983 14.7520511269179 2.76699587538047 46
HAVCR2 HAVCR2 red 32.6283706672483 17.5069167244062 15.1214539428421 2.38546278156409 47
GAB3 GAB3 red 34.7080228255394 17.3958167630401 17.3122060624993 0.0836107005408522 48
RCSD1 RCSD1 red 38.3527651858071 17.1767828790077 21.1759823067993 -3.99919942779159 49
CYFIP1 CYFIP1 red 35.9787838503302 17.0787480660306 18.9000357842996 -1.82128771826903 50
AOAH AOAH red 39.371231102181 17.0657166378942 22.3055144642868 -5.23979782639257 51
PLEK PLEK red 30.6436595105146 16.9160807686719 13.7275787418426 3.18850202682927 52
MILR1 MILR1 red 31.1907625751531 16.8164272579453 14.3743353172079 2.44209194073743 53
PTPRC PTPRC red 32.0382929249825 16.496494072141 15.5417988528415 0.954695219299481 54
LILRA2 LILRA2 red 29.3669083179758 16.4469411581724 12.9199671598034 3.52697399836901 55
SPI1 SPI1 red 28.8234222390841 16.3773518760702 12.4460703630139 3.93128151305632 56
SUSD3 SUSD3 red 31.9155584535717 16.2629326054888 15.6526258480829 0.610306757405965 57
ARHGDIB ARHGDIB red 30.2357062564144 16.2555467367044 13.98015951971 2.27538721699431 58
SIGLEC8 SIGLEC8 red 28.4780854531633 16.0760008953236 12.4020845578397 3.67391633748389 59
ARHGAP30 ARHGAP30 red 28.547096548259 16.0177896623742 12.5293068858848 3.48848277648936 60
FAM105A FAM105A red 31.4447207770963 15.914870608062 15.5298501690343 0.385020439027755 61
PTGS1 PTGS1 red 29.7243431035093 15.8904102833315 13.8339328201778 2.05647746315363 62
TMEM156 TMEM156 red 32.7586558089162 15.8645526507048 16.8941031582114 -1.02955050750665 63
PIK3AP1 PIK3AP1 red 31.2089291324864 15.71762902155 15.4913001109364 0.226328910613663 64
HLA-DMB HLA-DMB red 29.7180946479356 15.6714120658649 14.0466825820707 1.62472948379418 65
UNC93B1 UNC93B1 red 29.5077427409309 15.570561553118 13.9371811878129 1.63338036530509 66
LRRC25 LRRC25 red 29.052126397426 15.5523391582547 13.4997872391713 2.05255191908337 67
SIPA1 SIPA1 red 30.0045510702228 15.5276470176679 14.476904052555 1.0507429651129 68
CX3CR1 CX3CR1 red 27.9689831969179 15.5082347663333 12.4607484305846 3.04748633574865 69
SLCO2B1 SLCO2B1 red 31.831301986407 15.4632552888559 16.3680466975511 -0.904791408695235 70
DEF6 DEF6 red 26.8667495031723 15.4376845029855 11.4290650001868 4.00861950279869 71
CD300A CD300A red 27.0567434485507 15.2246928563571 11.8320505921936 3.39264226416351 72
LST1 LST1 red 26.1261657422084 15.1230577496273 11.0031079925811 4.11994975704615 73
IL10RA IL10RA red 30.0580196070893 15.0352315510992 15.0227880559901 0.0124434951091068 74
TLR1 TLR1 red 30.4654139883128 14.843312452344 15.6221015359688 -0.778789083624812 75
CYTH4 CYTH4 red 27.4776648621426 14.8170701505251 12.6605947116175 2.15647543890758 76
CARD11 CARD11 red 31.978472994034 14.7966067715916 17.1818662224424 -2.38525945085079 77
PTAFR PTAFR red 27.0500467162419 14.6077226759352 12.4423240403067 2.16539863562849 78
PLCB2 PLCB2 red 29.2094350829857 14.5204672153265 14.6889678676592 -0.168500652332689 79
WAS WAS red 26.0817732903964 14.4842047565717 11.5975685338247 2.88663622274698 80
GMIP GMIP red 30.1498449013118 14.4196711458846 15.7301737554272 -1.31050260954255 81
CD33 CD33 red 28.0044946683562 14.3872626173093 13.6172320510469 0.770030566262413 82
TLR5 TLR5 red 29.4547714166127 14.3001154027068 15.1546560139059 -0.854540611199116 83
VSIG4 VSIG4 red 25.8227173744144 14.2865432020283 11.5361741723861 2.75036902964215 84
AL161785.1 AL161785.1 red 28.7379328698184 14.2487128163662 14.4892200534523 -0.240507237086106 85
OLR1 OLR1 red 26.6095254172447 14.2264844261273 12.3830409911174 1.84344343500996 86
CD4 CD4 red 26.8392812915847 14.2122554235061 12.6270258680785 1.58522955542758 87
CYBA CYBA red 26.6199433940647 14.0924468126017 12.5274965814631 1.5649502311386 88
ALOX5AP ALOX5AP red 26.2252157505399 14.051597098368 12.1736186521719 1.87797844619619 89
MFNG MFNG red 31.0220458070677 13.9996389837329 17.0224068233349 -3.02276783960201 90
STXBP2 STXBP2 red 28.0449121612436 13.9546449835672 14.0902671776764 -0.13562219410926 91
FGD3 FGD3 red 34.5220208527306 13.8738016615776 20.648219191153 -6.77441752957544 92
PTPN6 PTPN6 red 26.3511440356441 13.8636448559798 12.4874991796643 1.37614567631552 93
GPSM3 GPSM3 red 27.2211711244149 13.8544932016872 13.3666779227277 0.487815278959509 94
CSF3R CSF3R red 25.7906269238093 13.6458301717527 12.1447967520567 1.50103341969599 95
C1QC C1QC red 23.2445937842196 13.5767783231402 9.66781546107935 3.90896286206087 96
SELPLG SELPLG red 25.9385137236887 13.5639316736161 12.3745820500726 1.18934962354352 97
