PSID Gene Module kTotal kWithin kOut kDiff rank
KANK4 KANK4 darkgreen 29.1129364742293 9.5048601991588 19.6080762750705 -10.1032160759117 1
RAPGEF5 RAPGEF5 darkgreen 26.4810626317229 6.62041533383625 19.8606472978867 -13.2402319640504 2
B3GAT1 B3GAT1 darkgreen 30.6605946690005 6.32302247621417 24.3375721927863 -18.0145497165722 3
PICSAR PICSAR darkgreen 23.3846395716828 6.11459274452611 17.2700468271567 -11.1554540826306 4
AC007106.1 AC007106.1 darkgreen 23.6019592589679 5.97715046930859 17.6248087896593 -11.6476583203508 5
PEX5L PEX5L darkgreen 28.1326416738184 5.94775923585403 22.1848824379643 -16.2371232021103 6
MBOAT1 MBOAT1 darkgreen 29.4968949748477 5.75892534656177 23.7379696282859 -17.9790442817241 7
CORO2B CORO2B darkgreen 26.8609716530738 5.53509578709783 21.325875865976 -15.7907800788782 8
SYNJ2 SYNJ2 darkgreen 26.565592625415 5.52688469759869 21.0387079278163 -15.5118232302177 9
SEC14L5 SEC14L5 darkgreen 25.7770765755972 5.48410154635831 20.2929750292389 -14.8088734828806 10
PCSK6 PCSK6 darkgreen 25.3967826403153 5.48004348770456 19.9167391526107 -14.4366956649061 11
DSCAML1 DSCAML1 darkgreen 31.9826146551628 5.40230714497537 26.5803075101874 -21.178000365212 12
TNFRSF21 TNFRSF21 darkgreen 23.7753722251431 5.35794362862785 18.4174285965153 -13.0594849678874 13
RASGRF1 RASGRF1 darkgreen 26.1128941391561 5.35400552569174 20.7588886134644 -15.4048830877727 14
LINC01549 LINC01549 darkgreen 21.7211350081805 5.33834011035243 16.382794897828 -11.0444547874756 15
ZNF488 ZNF488 darkgreen 25.1371390052511 5.33037775350746 19.8067612517437 -14.4763834982362 16
SRCIN1 SRCIN1 darkgreen 25.5540771681646 5.22414079238562 20.329936375779 -15.1057955833934 17
CNTNAP4 CNTNAP4 darkgreen 25.4255580692736 5.20635429950408 20.2192037697695 -15.0128494702655 18
ROGDI ROGDI darkgreen 23.8832583956247 5.17260508092727 18.7106533146974 -13.5380482337702 19
PPP1R16B PPP1R16B darkgreen 26.869814030875 5.07535988519317 21.7944541456819 -16.7190942604887 20
FAM131B FAM131B darkgreen 24.1679674882687 4.95070110223966 19.217266386029 -14.2665652837893 21
KLHL4 KLHL4 darkgreen 31.0009399885613 4.93946941407208 26.0614705744892 -21.1220011604171 22
LGI3 LGI3 darkgreen 21.8849330242632 4.74440817661119 17.140524847652 -12.3961166710408 23
MVB12B MVB12B darkgreen 29.7089781846169 4.70597093543663 25.0030072491802 -20.2970363137436 24
RN7SL714P RN7SL714P darkgreen 21.0224234776941 4.64255508474396 16.3798683929501 -11.7373133082062 25
FAM222A FAM222A darkgreen 22.725980662101 4.62653024053275 18.0994504215682 -13.4729201810355 26
AL031291.1 AL031291.1 darkgreen 24.6870412450383 4.60281126840703 20.0842299766312 -15.4814187082242 27
AC009110.1 AC009110.1 darkgreen 22.4493457767567 4.58858181506212 17.8607639616946 -13.2721821466324 28
TMEM151A TMEM151A darkgreen 22.9088383451394 4.57643707351287 18.3324012716265 -13.7559641981136 29
GGT8P GGT8P darkgreen 26.0924904283318 4.37508877712905 21.7174016512027 -17.3423128740737 30
VSTM2B VSTM2B darkgreen 26.6172510448523 4.28350409564805 22.3337469492042 -18.0502428535562 31
LRRC63 LRRC63 darkgreen 27.8375427252896 4.22017266567719 23.6173700596124 -19.3971973939352 32
EPHB2 EPHB2 darkgreen 35.9380922003944 4.21806942616077 31.7200227742336 -27.5019533480729 33
PLCH2 PLCH2 darkgreen 21.9131597054583 4.10663068209218 17.8065290233661 -13.6998983412739 34
FAM124A FAM124A darkgreen 26.4670685941874 4.01950920570573 22.4475593884817 -18.428050182776 35
SH3TC2-DT SH3TC2-DT darkgreen 25.5175914268575 3.89926218023322 21.6183292466243 -17.719067066391 36
FAM131C FAM131C darkgreen 23.836405033927 3.87673441323758 19.9596706206894 -16.0829362074518 37
HCN2 HCN2 darkgreen 21.3457927423184 3.81660844059756 17.5291843017208 -13.7125758611233 38
DPYSL5 DPYSL5 darkgreen 24.4367632631976 3.79633269743928 20.6404305657583 -16.8440978683191 39
