PSID Gene Module kTotal kWithin kOut kDiff rank
CNN1 CNN1 HuAgeMSNDsplitRnaseq_24 24.9392080927228 10.331249828719 14.6079582640038 -4.27670843528488 1
MYH11 MYH11 HuAgeMSNDsplitRnaseq_24 24.5488875678121 10.0718860963021 14.47700147151 -4.40511537520784 2
ACTG2 ACTG2 HuAgeMSNDsplitRnaseq_24 22.8505561916507 9.68898707212279 13.1615691195279 -3.47258204740512 3
AOC3 AOC3 HuAgeMSNDsplitRnaseq_24 21.6757419227894 8.81540601935796 12.8603359034315 -4.04492988407353 4
CALD1 CALD1 HuAgeMSNDsplitRnaseq_24 30.3074899490739 8.7255595818358 21.5819303672381 -12.8563707854023 5
FLNA FLNA HuAgeMSNDsplitRnaseq_24 23.174721531091 8.70591529524488 14.4688062358461 -5.76289094060125 6
TAGLN TAGLN HuAgeMSNDsplitRnaseq_24 23.0878233685628 8.69942998156781 14.388393386995 -5.68896340542716 7
FBLIM1 FBLIM1 HuAgeMSNDsplitRnaseq_24 23.8035412643081 8.28383517873704 15.5197060855711 -7.23587090683402 8
CASQ2 CASQ2 HuAgeMSNDsplitRnaseq_24 24.4954764868676 8.25566181833288 16.2398146685347 -7.9841528502018 9
FHL5 FHL5 HuAgeMSNDsplitRnaseq_24 24.1220200885772 7.62158546883915 16.500434619738 -8.87884915089887 10
TGFB1I1 TGFB1I1 HuAgeMSNDsplitRnaseq_24 25.7937227605395 6.9312104999146 18.8625122606249 -11.9313017607103 11
TPM2 TPM2 HuAgeMSNDsplitRnaseq_24 21.2443351310964 6.69266006418006 14.5516750669163 -7.85901500273625 12
DES DES HuAgeMSNDsplitRnaseq_24 18.5929420105396 6.34422322634119 12.2487187841984 -5.90449555785725 13
GJA5 GJA5 HuAgeMSNDsplitRnaseq_24 22.6835255452843 5.85014184247063 16.8333837028137 -10.9832418603431 14
TNS1 TNS1 HuAgeMSNDsplitRnaseq_24 24.5409050473629 5.71225881991034 18.8286462274526 -13.1163874075422 15
AC091182.1 AC091182.1 HuAgeMSNDsplitRnaseq_24 18.4227381032508 5.56308169371259 12.8596564095382 -7.29657471582566 16
MYO1C MYO1C HuAgeMSNDsplitRnaseq_24 30.9173336515264 5.55910376496583 25.3582298865605 -19.7991261215947 17
VCL VCL HuAgeMSNDsplitRnaseq_24 20.8202504692927 5.46685578683568 15.353394682457 -9.88653889562132 18
