PSID Gene Module kTotal kWithin kOut kDiff rank
CRADD CRADD HuAgeMSNDsplitRnaseq_09 42.4690832441037 21.2052780043529 21.2638052397508 -0.0585272353979391 1
WWOX WWOX HuAgeMSNDsplitRnaseq_09 38.8009791741727 17.9667300338067 20.834249140366 -2.86751910655926 2
ST6GALNAC3 ST6GALNAC3 HuAgeMSNDsplitRnaseq_09 36.4634038079736 16.4975343701516 19.965869437822 -3.46833506767043 3
VTI1A VTI1A HuAgeMSNDsplitRnaseq_09 44.2891405739488 15.5976160269745 28.6915245469743 -13.0939085199999 4
BCAS3 BCAS3 HuAgeMSNDsplitRnaseq_09 36.8142364632275 14.8994844887649 21.9147519744626 -7.01526748569778 5
NSMCE2 NSMCE2 HuAgeMSNDsplitRnaseq_09 38.5888507346775 14.8892515485639 23.6995991861136 -8.81034763754977 6
AC091948.1 AC091948.1 HuAgeMSNDsplitRnaseq_09 34.5485646825916 14.884754613152 19.6638100694396 -4.77905545628761 7
C15orf41 C15orf41 HuAgeMSNDsplitRnaseq_09 32.2412223078286 14.3944893792129 17.8467329286157 -3.45224354940277 8
RAB30 RAB30 HuAgeMSNDsplitRnaseq_09 37.0047923753299 14.0502637162241 22.9545286591057 -8.90426494288159 9
TPD52 TPD52 HuAgeMSNDsplitRnaseq_09 32.669811011511 14.0186638265866 18.6511471849244 -4.63248335833778 10
RAD51B RAD51B HuAgeMSNDsplitRnaseq_09 34.2821892996811 13.8760310413486 20.4061582583325 -6.53012721698394 11
FBXL7 FBXL7 HuAgeMSNDsplitRnaseq_09 37.0794655414241 13.6839130825221 23.395552458902 -9.71163937637991 12
CAMKMT CAMKMT HuAgeMSNDsplitRnaseq_09 34.2441368253143 13.6760348168017 20.5681020085126 -6.89206719171088 13
NCKAP5 NCKAP5 HuAgeMSNDsplitRnaseq_09 32.8129350349496 13.6310801023177 19.1818549326319 -5.55077483031424 14
DENND1A DENND1A HuAgeMSNDsplitRnaseq_09 32.7437838062828 13.2748580329863 19.4689257732965 -6.19406774031025 15
LINC00609 LINC00609 HuAgeMSNDsplitRnaseq_09 35.6097416122416 13.0040434548586 22.605698157383 -9.6016547025244 16
FHIT FHIT HuAgeMSNDsplitRnaseq_09 36.8002438059623 12.7468381285361 24.0534056774261 -11.30656754889 17
SPECC1 SPECC1 HuAgeMSNDsplitRnaseq_09 37.4104005218337 12.6679235611724 24.7424769606613 -12.0745533994889 18
AC114763.1 AC114763.1 HuAgeMSNDsplitRnaseq_09 29.7874286077689 12.5445289129037 17.2428996948652 -4.6983707819615 19
AL596218.1 AL596218.1 HuAgeMSNDsplitRnaseq_09 32.6034576796542 12.3869846619023 20.2164730177519 -7.82948835584968 20
LINC01135 LINC01135 HuAgeMSNDsplitRnaseq_09 30.5282590825635 12.3265658966514 18.2016931859121 -5.87512728926072 21
PDSS2 PDSS2 HuAgeMSNDsplitRnaseq_09 36.1605132436141 12.1187207498716 24.0417924937425 -11.923071743871 22
APBB2 APBB2 HuAgeMSNDsplitRnaseq_09 33.6326040207608 11.9718707036395 21.6607333171213 -9.68886261348181 23
SNX29 SNX29 HuAgeMSNDsplitRnaseq_09 34.8443463011157 11.8427594461335 23.0015868549822 -11.1588274088487 24
AC007262.2 AC007262.2 HuAgeMSNDsplitRnaseq_09 36.7047370906256 11.833537251137 24.8711998394886 -13.0376625883517 25
VRK2 VRK2 HuAgeMSNDsplitRnaseq_09 27.2637945371747 11.7187768967818 15.5450176403929 -3.82624074361102 26
ATP10B ATP10B HuAgeMSNDsplitRnaseq_09 29.2668940692933 11.7004716493609 17.5664224199324 -5.86595077057145 27
FARS2 FARS2 HuAgeMSNDsplitRnaseq_09 34.9578771462214 11.6934692977467 23.2644078484747 -11.5709385507279 28
ZC4H2 ZC4H2 HuAgeMSNDsplitRnaseq_09 34.1412505551217 11.6620580314853 22.4791925236364 -10.8171344921511 29
DPH6-AS1 DPH6-AS1 HuAgeMSNDsplitRnaseq_09 30.9376755258453 11.6535727071373 19.284102818708 -7.63053011157062 30
AC087564.1 AC087564.1 HuAgeMSNDsplitRnaseq_09 30.1208889278944 11.6335401374032 18.4873487904912 -6.85380865308802 31
AC106791.1 AC106791.1 HuAgeMSNDsplitRnaseq_09 28.8209350570406 11.5501152572661 17.2708197997745 -5.72070454250848 32
ZNF277 ZNF277 HuAgeMSNDsplitRnaseq_09 35.8646582050172 11.4676281748808 24.3970300301364 -12.9294018552556 33
ANO2 ANO2 HuAgeMSNDsplitRnaseq_09 29.7370555922135 11.3886585791778 18.3483970130357 -6.95973843385794 34
BBS9 BBS9 HuAgeMSNDsplitRnaseq_09 31.3180487800514 11.3805206627213 19.9375281173301 -8.55700745460884 35
PLCL1 PLCL1 HuAgeMSNDsplitRnaseq_09 29.6932827011088 11.326480644895 18.3668020562138 -7.04032141131881 36
LINC00159 LINC00159 HuAgeMSNDsplitRnaseq_09 35.1467391516344 11.2572677193126 23.8894714323218 -12.6322037130091 37
PIP PIP HuAgeMSNDsplitRnaseq_09 27.7157946013706 11.2159885033624 16.4998060980082 -5.28381759464574 38
TBC1D12 TBC1D12 HuAgeMSNDsplitRnaseq_09 33.5908740304343 10.9151420284449 22.6757320019894 -11.7605899735445 39
SRGAP2B SRGAP2B HuAgeMSNDsplitRnaseq_09 33.1701828044141 10.9052955676082 22.264887236806 -11.3595916691978 40
PCCA PCCA HuAgeMSNDsplitRnaseq_09 37.2903060815368 10.8605458725455 26.4297602089913 -15.5692143364458 41
EXOC4 EXOC4 HuAgeMSNDsplitRnaseq_09 31.3865520415273 10.8153347601787 20.5712172813485 -9.75588252116982 42
SYT9 SYT9 HuAgeMSNDsplitRnaseq_09 30.7200082653451 10.7036472808078 20.0163609845372 -9.31271370372941 43
THADA THADA HuAgeMSNDsplitRnaseq_09 32.3432139409663 10.6961308264294 21.6470831145369 -10.9509522881075 44
AL133304.3 AL133304.3 HuAgeMSNDsplitRnaseq_09 28.4875079895967 10.6346683002259 17.8528396893708 -7.2181713891449 45
AC025682.1 AC025682.1 HuAgeMSNDsplitRnaseq_09 32.5471800280579 10.6123693722494 21.9348106558085 -11.3224412835591 46
CTNNA3 CTNNA3 HuAgeMSNDsplitRnaseq_09 29.5426572804229 10.592325389191 18.9503318912319 -8.35800650204096 47
AC090517.4 AC090517.4 HuAgeMSNDsplitRnaseq_09 31.5998904198444 10.5170631290618 21.0828272907826 -10.5657641617208 48
TTC28 TTC28 HuAgeMSNDsplitRnaseq_09 30.0914210369552 10.4549994352637 19.6364216016915 -9.18142216642775 49
KIRREL3 KIRREL3 HuAgeMSNDsplitRnaseq_09 29.6298884057597 10.4429753115679 19.1869130941919 -8.74393778262401 50
ZNF536 ZNF536 HuAgeMSNDsplitRnaseq_09 28.4282124019216 10.3632181744055 18.0649942275161 -7.70177605311068 51
PRKN PRKN HuAgeMSNDsplitRnaseq_09 29.7206437665455 10.2597638171373 19.4608799494082 -9.20111613227087 52
SPATA5 SPATA5 HuAgeMSNDsplitRnaseq_09 31.2993857752771 10.1594434625862 21.1399423126909 -10.9804988501047 53
SLC39A11 SLC39A11 HuAgeMSNDsplitRnaseq_09 29.277940179378 10.0761830323734 19.2017571470046 -9.12557411463124 54
SDCCAG8 SDCCAG8 HuAgeMSNDsplitRnaseq_09 29.1615999782579 10.0616860452218 19.0999139330361 -9.03822788781431 55
DIS3L2 DIS3L2 HuAgeMSNDsplitRnaseq_09 29.5553868219818 10.0497258282053 19.5056609937765 -9.45593516557124 56
STX8 STX8 HuAgeMSNDsplitRnaseq_09 37.7773360003511 10.0237230313826 27.7536129689685 -17.7298899375859 57
ELMO1 ELMO1 HuAgeMSNDsplitRnaseq_09 30.7693817664292 9.99450883370694 20.7748729327223 -10.7803640990154 58
SEM1 SEM1 HuAgeMSNDsplitRnaseq_09 28.9695426575394 9.97922806376095 18.9903145937785 -9.01108653001752 59
DHRSX DHRSX HuAgeMSNDsplitRnaseq_09 33.7741374401735 9.95630641884916 23.8178310213244 -13.8615246024752 60
PRR5L PRR5L HuAgeMSNDsplitRnaseq_09 29.9629381222432 9.91462184711405 20.0483162751292 -10.1336944280151 61
MGMT MGMT HuAgeMSNDsplitRnaseq_09 29.6625800819484 9.80717460505762 19.8554054768908 -10.0482308718331 62
IMMP2L IMMP2L HuAgeMSNDsplitRnaseq_09 32.2501375973187 9.77077032066695 22.4793672766518 -12.7085969559848 63
TTC27 TTC27 HuAgeMSNDsplitRnaseq_09 29.4832404888359 9.75702671852614 19.7262137703097 -9.9691870517836 64
FRMD4B FRMD4B HuAgeMSNDsplitRnaseq_09 29.5775200737876 9.75379689131245 19.8237231824752 -10.0699262911628 65
DLC1 DLC1 HuAgeMSNDsplitRnaseq_09 30.0833331768515 9.69453265649567 20.3888005203558 -10.6942678638601 66
IL1RAPL1 IL1RAPL1 HuAgeMSNDsplitRnaseq_09 31.7956484557488 9.6943894842318 22.101258971517 -12.4068694872852 67
AC093865.1 AC093865.1 HuAgeMSNDsplitRnaseq_09 26.5008971434205 9.64813155495616 16.8527655884643 -7.20463403350816 68
NXPE4 NXPE4 HuAgeMSNDsplitRnaseq_09 30.6912329212622 9.59217418184129 21.0990587394209 -11.5068845575796 69
MTSS1 MTSS1 HuAgeMSNDsplitRnaseq_09 30.8404201677994 9.53917816786814 21.3012419999313 -11.7620638320632 70
COMMD1 COMMD1 HuAgeMSNDsplitRnaseq_09 33.1016746599509 9.47621934131971 23.6254553186311 -14.1492359773114 71
SLC25A13 SLC25A13 HuAgeMSNDsplitRnaseq_09 27.9861255392147 9.43861341112972 18.547512128085 -9.10889871695524 72
IGF1R IGF1R HuAgeMSNDsplitRnaseq_09 28.6917106921165 9.43472072139975 19.2569899707167 -9.82226924931698 73
NMUR2 NMUR2 HuAgeMSNDsplitRnaseq_09 24.9539195731668 9.41006992123624 15.5438496519305 -6.13377973069431 74
AC012464.1 AC012464.1 HuAgeMSNDsplitRnaseq_09 26.9859939528399 9.38829693134033 17.5976970214996 -8.20940009015928 75
DYM DYM HuAgeMSNDsplitRnaseq_09 45.8602297808293 9.30383553960196 36.5563942412274 -27.2525587016254 76
RORA RORA HuAgeMSNDsplitRnaseq_09 31.0950733273537 9.28697808605444 21.8080952412992 -12.5211171552448 77
AC096564.1 AC096564.1 HuAgeMSNDsplitRnaseq_09 27.3418375148314 9.26200847939931 18.079829035432 -8.81782055603273 78
