"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm16124",1.2700669197165,0.955720464551898,25.0398774724605,2.53699635110316e-05,0.000634191754524918
"Chd9",2.27312775396852,1.83236411854672,25.0329740146402,2.54185589811229e-05,0.000634546499927628
"Sh3bgrl3",-2.02532896183336,6.63172077661825,25.0297171071055,2.54415199311037e-05,0.000634546499927628
"Rpl9-ps4",-1.61719110126888,3.54781237037298,25.0239376650049,2.54823192870975e-05,0.000634848366653669
"Catsper2",2.23541108381767,1.52925683788042,24.9899077050847,2.57239763256914e-05,0.000640147950791082
"Gm44257",2.00998032124984,0.492544840995998,24.9821639845869,2.57793090883792e-05,0.000640804106699115
"Taf4b",1.42538672485401,0.814083479840747,24.9440400671093,2.60535894438911e-05,0.000646895128246018
"Nol10",2.13167714579515,1.60266298704846,24.9134957540073,2.62755949634867e-05,0.000651625977881135
"Gm47933",1.96242895264096,2.02332453572946,24.909739948373,2.63030329633347e-05,0.000651625977881135
"Spg11",1.50780502312702,2.07488623965602,24.8842579992181,2.64900038110059e-05,0.000655233808577489
"Fst",2.41709132046292,0.568121551127463,24.8818291497666,2.650789941133e-05,0.000655233808577489
"H19",2.87726751880369,0.910511078193984,24.8582313361897,2.66824424305712e-05,0.00065881213603965
"Echdc2",4.13051551905653,1.27116071330495,24.8541981467661,2.67123972565695e-05,0.000658816459874122
"Tmem198b",2.03837656719652,3.35850742739643,24.8355840653067,2.68511132549197e-05,0.000661500198818028
"Rapgef3",3.1564389150483,1.87648411654742,24.8260141146866,2.6922730780485e-05,0.000662526777593625
"Hibch",1.78238779589854,1.56958441755308,24.7685444416757,2.73571381868557e-05,0.000672468853453121
"Mlh1",1.91659863465649,2.12580694996572,24.7628894190109,2.74002880684675e-05,0.000672781989943071
"Pigm",2.69072755096534,4.58845434429077,24.739493675446,2.75795826815769e-05,0.000676433600514995
"Kifc3",2.40209615254426,1.34904198753952,24.6458925045932,2.83095777054995e-05,0.000693270005807445
"Gm38019",1.75798795550979,0.944910864304064,24.6434740427692,2.83287115332428e-05,0.000693270005807445
"2310022B05Rik",1.66363141470776,3.25995613740486,24.6273252339738,2.84568296990352e-05,0.000695635849095864
"1600020E01Rik",1.37070512404458,1.63723797919493,24.6083566373914,2.86081124370273e-05,0.000697959969843076
"Gm45168",1.93573149724502,0.305391310161755,24.607495330621,2.86150021537617e-05,0.000697959969843076
"Ccdc84",2.41444187223586,3.05571461246306,24.59568166971,2.87096809876003e-05,0.000699498097454494
"Gm25262",2.04512900655698,0.402353164624746,24.5779840359267,2.8852144734713e-05,0.000702195817344396
"Kcng4",2.25297684944402,0.63833622324851,24.5717822543668,2.89022474001413e-05,0.000702642218937721
"Wdr78",1.41489896276163,0.622598572212144,24.551446855153,2.90671872300337e-05,0.00070587638099894
"Lactb2",1.6800608481057,2.17396077499121,24.5413556780766,2.91494106913676e-05,0.000706549062925653
"Mrs2",2.35456554068376,2.29678250139901,24.540209921491,2.91587621231805e-05,0.000706549062925653
"Klf4",4.26142154828179,6.87049039989724,24.5233233573773,2.92969603181963e-05,0.00070912106468212
"Pinx1",1.15928371408148,1.10206112567663,24.4946120540247,2.95335450177917e-05,0.000714066247462957
"Gramd1c",1.96046014733427,0.659556423155663,24.4585206303102,2.98338512297904e-05,0.000720539618729971
"Lrp4",3.32178582063092,1.98518935601201,24.4434810746617,2.9959955440134e-05,0.000722796176883407
"Dclk2",3.65915956788885,1.76549237570035,24.4128885822983,3.02182346847069e-05,0.000728233121927856
"Gm9938",4.71949072211177,3.13869549736306,24.3946119528522,3.03736741775767e-05,0.000731182583058247
"Gm18734",1.55672913096793,0.585144172314087,24.3894663815359,3.04175907669479e-05,0.000731443870149117
"Masp2",3.30647278451802,1.12875469323296,24.3755914354487,3.05363505950909e-05,0.000733502371569159
"Zcchc4",1.7522949344448,1.34698346870618,24.3601713364793,3.0668919098616e-05,0.000735887741018092
"Gm48089",2.18456082340932,0.880303751550312,24.287900229234,3.12985150777301e-05,0.000749557213303088
"Tctn1",2.12989729858718,1.67741109904478,24.2870082213422,3.13063718795847e-05,0.000749557213303088
"B230311B06Rik",2.18111028896267,0.84054988056881,24.2717128796695,3.14414225518318e-05,0.000751976855258568
"Akt2-ps",2.70240397109663,3.92692784016492,24.2652519930422,3.14986565869676e-05,0.000752532159474604
"Pnpla3",2.77253351284059,0.925038952737926,24.2276273492595,3.18341821348826e-05,0.000759727736105726
"Alms1",2.16608897557314,0.820975202937297,24.1950953882376,3.2127380962789e-05,0.000765898759741143
"Gm11578",4.51910336911859,1.56290331321369,24.1391773693617,3.2638133837552e-05,0.000777237281903298
"Gm7972",2.06991845097176,0.716354521205596,24.1221798185821,3.27951081083946e-05,0.000780135673851627
"Nsrp1",2.14407260436267,2.24490217057276,24.1180109401017,3.283373159454e-05,0.000780215514571438
"Plod2",3.01237112657366,1.18827271607163,24.0791851577801,3.31957916942723e-05,0.000787972639112003
"Tctn3",3.13745277958095,2.74720502510955,24.0728637616649,3.32551442242662e-05,0.000788535429446346
"Cartpt",2.5851117030302,0.770842428854209,24.0215027816741,3.37416171636465e-05,0.00079921391489438
"Ttc37",1.95974421742771,1.54869840148409,24.0168744460851,3.37858282205489e-05,0.000799405216816261
"Dnhd1",1.29462952659025,0.504729753210693,24.0090653878613,3.38605631664387e-05,0.000800317562960602
"Tmem218",2.43762804243662,2.17584297949306,23.997304875236,3.3973449201121e-05,0.000802128726442263
"Gm43109",1.2151945882925,0.245309530576647,23.9588584294311,3.43453097739603e-05,0.000810044017195441
"Nudt6",1.01656322982718,1.08434510633238,23.9538348994318,3.4394219528987e-05,0.000810333672672822
"Naprt",3.69640334465779,3.61290724740897,23.9350323036783,3.45779477284789e-05,0.000813795678294828
"Stpg3",1.20090257321382,0.295953842308446,23.9235306054534,3.46908540360079e-05,0.000815585296321577
"Tatdn3",1.87249851562162,2.66595061371172,23.9138901864975,3.4785793505447e-05,0.000816234528412508
"Malsu1",2.01614870487958,3.56389779405105,23.9115459406403,3.48089218551652e-05,0.000816234528412508
"A730056A06Rik",1.10642573947722,0.270196610570623,23.9094965215471,3.48291549437873e-05,0.000816234528412508
"Stoml3",1.07662035711504,0.276853453309238,23.9004161592652,3.49189534656878e-05,0.000817473023832181
"Rpap2",1.37743414019951,1.46952420806604,23.8942645038579,3.49799300714997e-05,0.000818034876291531
"Nr2e1",4.51355002357671,1.30814175778723,23.8630933079118,3.52906652005589e-05,0.000824430186094999
"Mitd1",2.63180838415906,2.6700138731814,23.8372162034343,3.55508728506979e-05,0.000829632869278471
"Ckap5",2.88080033993955,2.52411643079274,23.777444461772,3.61598019616765e-05,0.000842953950261506
"2810049E08Rik",1.56162027183095,0.36118639145583,23.7442743618192,3.650253985419e-05,0.000849700152185901
"Plxnb1",3.99844059755121,2.71436803440623,23.7420154743481,3.65260066324094e-05,0.000849700152185901
"Gm11767",2.37094074328907,0.640277852771571,23.7143163767182,3.68150811649919e-05,0.00085552525274487
"A730020M07Rik",1.47435430633501,0.351756346445085,23.6994260072228,3.69714932298951e-05,0.000858258493940156
"Gpc6",0.9623309234517,0.246908620570473,23.6925881375006,3.70435583726471e-05,0.00085903002293299
"Slc12a4",2.28094493030262,2.99470594366275,23.6473398626223,3.75242463004716e-05,0.000869265864822339
"Id1",4.50393341553071,5.57241011650385,23.617867612796,3.78409326523605e-05,0.000875685097351644
"Prss45",1.3047511859227,0.320811332726227,23.5864635006573,3.81815322904984e-05,0.000882643718769797
"Zfp119a",2.43535251609106,2.79471600416635,23.5283633660156,3.88203628115292e-05,0.000896474829310502
"Naa16",1.98183374302297,1.73866999132687,23.4959279106549,3.91819765885861e-05,0.000903882031354838
"Ccdc157",3.62511793170678,2.27052231690937,23.4711806415281,3.94603046779273e-05,0.000909354500406027
"Ankzf1",2.16305037067809,3.80562618866186,23.4667915556707,3.95098888066046e-05,0.000909549708708132
"Gbp7",3.31016678423295,2.74223032424847,23.4376814443665,3.9840444862423e-05,0.000916205989284183
"Gm48496",1.71266234418462,2.87327698328452,23.4131025351804,4.01218557310047e-05,0.000921719433371772
"Ccdc62",1.84839961610079,0.988242384155231,23.3983246589485,4.02920767966726e-05,0.000924669725075507
"Washc2",2.08922971507924,3.27738009262587,23.3852133354674,4.04437495640876e-05,0.000926379103097391
"Fbxl4",1.65800877197447,1.61355833124399,23.3846473882033,4.0450310246896e-05,0.000926379103097391
"Gm27042",3.20280975000334,1.70433997783313,23.3753237067799,4.05585583777095e-05,0.000927897608055913
"Tom1l1",3.6861375159627,1.87273006145424,23.3579516709905,4.07610771659294e-05,0.000931081533835599
"Gm12697",2.11125663505276,0.384944171754995,23.3561706122946,4.07819014729781e-05,0.000931081533835599
"Gm7435",1.26620107268698,0.599355182369789,23.328596569548,4.11057588476923e-05,0.000937507941224224
"Gm13192",-1.16596787332126,2.8879588235958,23.3086569994098,4.13416662541327e-05,0.000941917283769494
"Acadl",2.50613261130453,3.49491835223188,23.2942621993492,4.15128746276517e-05,0.000944070422976284
"Gm20501",2.45628218863954,0.805643503532712,23.2935372531999,4.15215170436163e-05,0.000944070422976284
"Spata1",1.41699396104535,1.40007760802348,23.2711240168158,4.17896693328819e-05,0.00094919184255785
"Gm20633",2.30513756334239,1.73658403703228,23.2222827768595,4.23804580629327e-05,0.000961623460232061
"Mtor",1.74326975722468,2.08987586952429,23.216997073973,4.24449293054409e-05,0.000962099560475686
"Slc20a2",2.60591701792671,1.93188075503537,23.2127100736066,4.24972962939825e-05,0.000962300599704989
"Dusp7",-3.28717107388914,4.80121058173982,23.2004174646946,4.26478385398171e-05,0.000963910130134918
"Arhgap17",1.44516495175574,2.87446158461432,23.1997916684779,4.26555176694881e-05,0.000963910130134918
"Pias3",1.84965353199282,4.50080289769643,23.175847344285,4.29504539826121e-05,0.000969584585160539
"Atr",1.95310533924895,1.34079903805357,23.14978574922,4.32739561665335e-05,0.000975891674079735
"Myo19",2.46588519467022,1.2254769978376,23.1433879191353,4.33537709701832e-05,0.00097669600323153
"Nr1d1",3.43919489142263,4.1135805421447,23.127151622249,4.35570327408419e-05,0.000980276943362813
"Gm14662",2.57389018043492,0.561290039011323,23.085349719502,4.40850650154582e-05,0.000991152330627014
"Eif4g3",2.50582559493563,2.75175989533573,23.075465177897,4.42109247494755e-05,0.000992972881454463
"4930429H19Rik",3.20561740003546,0.676152001956251,23.0296000519438,4.4799985764003e-05,0.00100518264204568
"Utp20",1.78137267833686,1.62393157467117,23.0123236009639,4.50240495217921e-05,0.00100918647170274
"Zscan12",2.34816698062751,2.84808737687963,22.9987324938779,4.52011610542928e-05,0.00101115994311497
"Zmynd10",1.442093041269,0.343563064051954,22.9985528606181,4.52035069267598e-05,0.00101115994311497
"Lca5",2.04180764307374,0.943496008729908,22.9933779887002,4.52711428448383e-05,0.00101164999308723
"Ntsr2",5.19870380265128,2.3036223730864,22.9656995761974,4.56347480926889e-05,0.00101874624828916
"Gm27239",3.67203326272826,1.00931895362627,22.9603842981358,4.57049313638997e-05,0.00101928447234229
"Gm37090",3.57132814394343,1.61471797742536,22.9462971495097,4.58914992562439e-05,0.00102241453982466
"Soat1",3.22886464132339,3.68530547325536,22.9235762880286,4.61941329494858e-05,0.00102812153243609
"A530076I17Rik",1.22132114914358,0.343712107000228,22.8819155615003,4.67546106813653e-05,0.00103955000211442
"Fads2",3.89091620322673,2.31701849040521,22.8664883126321,4.69640051222003e-05,0.00104315731457674
"Fstl1",3.09295629995594,1.21524308197023,22.8314760446882,4.74429664703637e-05,0.00105273896411621
"Gm5512",2.54480203611468,2.58542787677099,22.8184075945806,4.76230801346347e-05,0.00105567675532918
"Med12",2.34280608830748,3.27101505289528,22.807736238634,4.77706999179729e-05,0.00105788908336868
"AC138177.4",1.16977482083064,0.220627273084403,22.8023585341398,4.78452769858936e-05,0.00105848106275892
"Plcb4",1.65686129458639,0.590948618366986,22.7850624664447,4.80859832608033e-05,0.00106260937183321
"Stat3",2.00646085980675,5.02102402535195,22.7778269280694,4.81870637783894e-05,0.00106260937183321
"Cep63",1.8271416814456,2.44757171443842,22.7735921278735,4.8246329612048e-05,0.00106260937183321
"Gm19810",-1.54686543202153,4.28577971831104,22.7728281941013,4.82570291467729e-05,0.00106260937183321
"Ddb2",2.19844694911303,1.74411207556246,22.7717564925435,4.82720435154533e-05,0.00106260937183321
"A230107N01Rik",1.59574646895871,0.362302585494705,22.7667604883154,4.83421028576082e-05,0.00106309377884579
"Ccdc96",2.27974885286667,1.066941841859,22.758475697687,4.84585214547929e-05,0.00106459570024269
"Slc6a6",-3.03555334771225,3.96048840098374,22.7524744307009,4.8543039466171e-05,0.0010652372372384
"4930480K23Rik",1.63005281148542,0.844893260119224,22.7474568041056,4.86138258095789e-05,0.0010652372372384
"Zdhhc21",3.43768221449732,2.12937995977987,22.7397199503481,4.87231906841533e-05,0.0010652372372384
"Gssos1",2.81918191686024,0.791083865575276,22.7386292854377,4.87386290580432e-05,0.0010652372372384
"Zbtb20",2.23333356224699,1.23863156745925,22.7377397879716,4.8751223786828e-05,0.0010652372372384
"Zfp521",1.6038627388592,0.578283883387197,22.7331792952791,4.88158523394848e-05,0.0010652372372384
"Pex11a",2.90628551100052,2.88091955640628,22.7272459019557,4.89000743257073e-05,0.0010652372372384
"Nqo1",1.76407922069546,1.39171345776641,22.7271008414917,4.89021353467583e-05,0.0010652372372384
"Adamts20",1.07337941276644,0.337087081812739,22.7257678333525,4.89210791047422e-05,0.0010652372372384
"Firre",3.01672041295027,2.12019459398892,22.6815221343492,4.95543528443963e-05,0.00107746937453174
"Gm14448",3.7586364553852,1.58039817863936,22.6797258170174,4.95802478539668e-05,0.00107746937453174
"Slc1a4",4.85395989527033,2.82642943303584,22.6635924718812,4.98134711173429e-05,0.0010814753891354
"Rrbp1",1.87403764966475,4.23605063989272,22.635265234893,5.02258191415836e-05,0.00108935862438162
"Dclre1c",1.78266508930557,2.34910257132027,22.6135934403596,5.05437568156732e-05,0.00109518073656527
"Pop1",1.30769813195238,1.26219441752806,22.5994743369794,5.07520524160282e-05,0.00109861805831682
"Nat8f1",2.48449162826116,2.64306051298209,22.5587036994499,5.13587135379528e-05,0.00111066355777139
"Ddx11",2.01934517821921,1.35559741220058,22.5071717552314,5.21366469515724e-05,0.00112638578174769
"4831440E17Rik",1.9698176965164,1.2261981664347,22.4906316023457,5.2389009831316e-05,0.00113073372146166
"Eps8l1",1.53788099353809,0.933205725194006,22.4793916652322,5.25612513284778e-05,0.00113334557810908
"Kctd1",1.25798450140282,0.485361181398801,22.4742507382848,5.26402334572427e-05,0.00113394341263348
"D630039A03Rik",2.17275436460547,0.48187438860833,22.4556870974187,5.29264950624289e-05,0.00113900082710712
"Stk36",2.0038809018407,0.934296725699281,22.4099924618992,5.36382658420818e-05,0.00115319665230746
"Coq10b",3.18709711920829,3.56273697018244,22.3837807081789,5.4051183932713e-05,0.00116094596324603
"Chst1",4.25348031419601,2.46848658967213,22.3801957106358,5.41079233853421e-05,0.00116103742876229
"Aldh7a1",2.10282804023519,1.91206279774802,22.372489082135,5.42301118299616e-05,0.00116253174807581
"Rabggta",2.18326458680042,4.79563273847262,22.3607875950765,5.44162045939922e-05,0.00116539176595633
"Tgds",1.92392041264528,1.43891499638156,22.3547109573762,5.45131134166076e-05,0.0011663381122975
"Leng1",1.46672659747781,2.87432222571729,22.3373999917071,5.47902004402102e-05,0.00117113391723553
"Ptp4a1",3.32494859750014,6.00696533975925,22.326821504486,5.4960267399352e-05,0.00117363513096126
"Parg",2.16826273135455,1.97189793035167,22.3138482441466,5.51696073464035e-05,0.00117619772157848
"Etv4",5.09392474850269,1.89581358826798,22.3127972559182,5.51866037607223e-05,0.00117619772157848
"Zfp945",3.32715187538445,2.52410250304725,22.2436213090894,5.63177456231072e-05,0.00119915061253128
"Dnajc3",2.41415148143766,4.09522411748395,22.2338621643914,5.64793141611184e-05,0.00120143448767925
"Oxsm",1.62979659371907,2.35382387838023,22.2139625785648,5.68103056357141e-05,0.00120731449719395
"Pfkfb3",3.21558372011936,2.92748441927107,22.179207624297,5.73933858956853e-05,0.0012185353897987
"Bms1",2.33024971712627,2.61590870453254,22.1319107806258,5.81972091825053e-05,0.00123441693072346
"Ampd2",3.13810688453341,4.26854756076477,22.1220620000399,5.83661055007405e-05,0.00123681355554874
"Mterf1a",2.47690642333942,1.87377480678296,22.1030125812024,5.86942762448132e-05,0.00124257748647273
"Gm48017",2.4903767996016,0.439875423743352,22.0859241684987,5.89903476670643e-05,0.001247651492771
"Gm29460",1.89313815238494,0.326859845259465,22.0359308346063,5.98657571307901e-05,0.0012649571585525
"Aqp9",2.2427228259272,0.644532055459932,22.0166144592638,6.02077185035129e-05,0.0012709688515775
"Cep192",2.05566892053925,1.73396145218014,22.0048426630737,6.04171433829607e-05,0.0012734700146852
"Polr3h",2.89217865441826,2.61257813622025,22.0034860207919,6.04413287266401e-05,0.0012734700146852
"Mfhas1",2.33174351831173,1.7071183222812,21.9681886031452,6.10742508402443e-05,0.00128558101935178
"Gm14286",3.83366497441862,1.39922232191002,21.9612887242336,6.11988016435274e-05,0.00128593539642654
"Asxl2",2.24591896759883,2.43503669336231,21.9608162929647,6.12073395306759e-05,0.00128593539642654
"Klf14",2.21438753501487,0.407142911103042,21.9517321769498,6.13717583874499e-05,0.00128816642391419
"Sema4b",3.95935386799038,2.0686022909471,21.9451503458485,6.14911827130138e-05,0.00128830100657718
"Gm807",1.30348355730805,0.417236920731618,21.9449601523892,6.14946373884873e-05,0.00128830100657718
"AU020206",3.2873108686473,3.45414161737785,21.9307196060434,6.17538948188663e-05,0.00129130774450289
"Aco2",1.30930171199151,0.569687041502491,21.9306646642633,6.17548973323718e-05,0.00129130774450289
"Antxr1",1.84327226921906,0.668927244334487,21.9270616108045,6.18206797578156e-05,0.00129146260461015
"Tmem110",1.26011112475178,2.64821548322991,21.9196025205281,6.19571023143593e-05,0.0012930914853779
"Trim5",1.00738984790721,1.3771846918102,21.8721924645922,6.28317865826146e-05,0.00131011085256096
"Gm44773",1.7048016574099,0.250280740657148,21.832977660596,6.35652794113121e-05,0.00132415694577821
"Gm9134",2.53070370468834,2.59529340738381,21.8262010982405,6.36929592470133e-05,0.00132556852062246
"Carmil1",2.06491006908306,0.921782572672933,21.8198097612216,6.3813632903681e-05,0.00132683176760163
"Mansc1",1.96569126472192,0.69181089436868,21.7969659671311,6.42469502421774e-05,0.00133458711756591
"6430573F11Rik",1.49674613884639,0.595986967832036,21.7586171292912,6.49814877423264e-05,0.00134857922450608
"Reep4",1.94739704235327,4.36578974150664,21.6755306165058,6.66040069438639e-05,0.00138095636890263
"Rfxank",1.5138866857764,2.58859003097662,21.6684755999903,6.67437649426526e-05,0.00138255834440665
"Hes5",6.6969235952438,2.52461756201254,21.6573941438927,6.6963920866631e-05,0.00138554074797924
"Gm13384",1.12331133353986,0.267761206135546,21.6549290882139,6.70130000604706e-05,0.00138554074797924
"Cep162",1.9538996082111,1.26050226266709,21.6409312767818,6.72924284684122e-05,0.00139001904295675
"Pxdn",3.23672076925809,1.28323159726501,21.6204281055758,6.77039762755828e-05,0.00139721554770962
"Efcab12",1.20662883406582,0.326521338932018,21.5949708480323,6.82187239645561e-05,0.00140596468568527
"AC163667.1",2.59797656961566,1.04469897812932,21.5931829889478,6.82550319769461e-05,0.00140596468568527
"Mamdc4",2.15687956923784,1.66570371243066,21.5543443508668,6.90489067083523e-05,0.00142099438428733
"Gm45425",1.19964246939275,0.241114326566715,21.5469806204235,6.92005372940862e-05,0.00142202293271429
"Cideb",1.71774824124885,1.35184372090706,21.5456758396895,6.92274419623598e-05,0.00142202293271429
"Paqr7",3.83154433430546,4.73620676940053,21.5314018606371,6.95225060144865e-05,0.00142675918419154
"D3Ertd254e",3.29919315502238,2.29211688279766,21.5156323001358,6.98500545395094e-05,0.00143215269376975
"Spata24",2.72668815203763,2.61086001898131,21.4994510036128,7.01878759887455e-05,0.0014377466486102
"Anxa9",1.73677502248744,1.0090566074285,21.4895656548482,7.03951169147868e-05,0.00144065788298411
"Utp23",1.17950908676433,0.945229958490672,21.4584093882954,7.10525952538483e-05,0.00145276946839269
"Gdf10",1.98740258582099,0.486547420614004,21.4152579293193,7.19741009266935e-05,0.00147025210969644
"Tril",5.34847263022806,2.94081837894465,21.4058389298559,7.21769440085367e-05,0.001473035546403
"Zfp280c",3.3517514714662,2.23203798248415,21.3482746742232,7.34300177627816e-05,0.00149722791056776
"Disc1",1.0028911704289,0.795243990682864,21.335270614088,7.37163113186447e-05,0.00150066633486046
"Gm10069",0.967336827778572,0.723563856064869,21.3344545462439,7.37343174973248e-05,0.00150066633486046
"Trak1",1.95050036389303,2.18998841798096,21.3166485787029,7.41283747803626e-05,0.00150729966476651
"Smyd1",0.785573814724072,0.440195781193678,21.2961355557191,7.45851422079297e-05,0.00151519476681913
"Reck",2.10011668780038,1.10088413088127,21.2831874385687,7.48750135564562e-05,0.0015190374827074
"Tmsb4x",-2.43248416214468,13.1079961252651,21.2815558570633,7.49116256219218e-05,0.0015190374827074
"Sncaip",2.35924604924422,0.813357117602217,21.2745997361513,7.50679338517895e-05,0.00152081309579042
"Wdr5b",3.06777472532742,4.10843788231743,21.2649830078094,7.52846037736118e-05,0.0015238072180088
"Acadm",1.76578231444018,3.87101399005355,21.2306826486381,7.60628870564833e-05,0.00153815287966232
"Golga3",1.79009808640331,2.51778695685529,21.2269801281998,7.61474126289712e-05,0.00153845589916962
"Pnisr",4.23808607616393,3.94357000528314,21.2042328780319,7.66689294870878e-05,0.00154757913051354
"Mcur1",2.20927055343949,3.62511504084057,21.2010139925487,7.67430363582747e-05,0.00154766289275671
"Naga",1.71772375250468,5.07042405654357,21.1972184786972,7.68305173698813e-05,0.00154801597065017
"Miip",2.04567922833615,3.81922464228617,21.1884897816474,7.70321070086685e-05,0.00155066542616267
"Dclk1",3.08296908315082,0.98250537081837,21.1397968729761,7.81671294273903e-05,0.00157208309483832
"Gpr19",3.45195587793547,1.9982736440251,21.1329278287511,7.83286835625133e-05,0.00157390142275521
"C4b",4.37489484784154,2.23070985168939,21.0795019242181,7.95975060320766e-05,0.00159794521410856
"Mark3",1.8851566983559,2.85899065708351,21.0645381850478,7.99568211817457e-05,0.00160370331369335
"Coq8b",1.44002065454249,1.84324179046572,21.0454018621372,8.04188666791947e-05,0.00161150959016651
"2010007H06Rik",1.67544420818521,0.483126148515194,21.0213748154796,8.10030569268612e-05,0.00162174717501624
"Zswim6",2.00833332219656,2.53667163929508,21.0060813581553,8.13772690602393e-05,0.00162776611520766
"Nipal1",1.13123818856243,0.392903132391763,21.0001040455049,8.15240300899927e-05,0.00162922865192494
"Sfxn1",3.37712844247747,3.02463868347951,20.9862123425377,8.1866210782261e-05,0.00163459041618769
"Rnf24",2.76316710821838,1.68266635617311,20.9816036001898,8.19800734106349e-05,0.00163538788463794
"Disp1",1.0030476061604,0.85971404075485,20.9761907697891,8.21140185756902e-05,0.00163658417382882
"Dag1",3.01766645727526,3.70695365944897,20.9618505911634,8.247001452194e-05,0.0016421999381358
"Rln1",2.80366540558483,0.900007159206109,20.8889309896478,8.43060377267527e-05,0.00167417696185529
"Tcaim",1.16343901509298,0.837515513362541,20.8887078126645,8.43117238711102e-05,0.00167417696185529
"Junos",0.842802501827438,0.472579612895935,20.88643148125,8.43697441600369e-05,0.00167417696185529
"Gm14794",-1.45564248370701,2.17535641684734,20.8860849915984,8.43785794181913e-05,0.00167417696185529
"Zfp879",2.15986320026528,0.73832565917974,20.8793359724321,8.45508730108823e-05,0.00167516312389264
"Grk3",4.08856295450504,2.12964145181849,20.8782073178362,8.45797228851458e-05,0.00167516312389264
"Smc5",3.08917875089798,2.2565676676102,20.8253406924094,8.59429621021664e-05,0.00170064056403061
"Mier3",2.61224090417737,2.6313565340132,20.8207441285038,8.60625994441544e-05,0.00170148604781325
"Zfyve21",2.1727491604978,3.49094010166677,20.8111166403991,8.63137586809268e-05,0.00170366597228994
"Bbs2",2.22557305592355,1.91102103086618,20.8106145169074,8.63268794890847e-05,0.00170366597228994
"Rpl39-ps",-1.52076473862778,6.00229710677647,20.7920745486289,8.68128414654241e-05,0.00171172949352904
"Iqce",1.73111540567632,2.38527305089495,20.7742300763916,8.72833451444563e-05,0.00171947412700873
"Nphp1",1.71206801908713,1.14534620200912,20.7371441646718,8.82699572581675e-05,0.00173736322457512
"Ttll4",2.39111222797104,2.32923731173065,20.7129649938525,8.89196425925277e-05,0.00174730625079846
"Emx2os",2.53251322001677,0.592788639839909,20.7120483548263,8.89443730197705e-05,0.00174730625079846
"Stk35",2.06856522901176,2.55727721020583,20.709540347179,8.90120754260209e-05,0.00174730625079846
"Lppos",2.57120899350319,3.31304763719853,20.7028280052618,8.91935437751175e-05,0.00174931628451855
"Elmo3",1.64082222430139,1.1646686454705,20.6972549227341,8.93445136964481e-05,0.00175072513419532
"Bcl2",2.16909528689175,1.07947598414622,20.6866499340353,8.96325510135026e-05,0.00175481497882453
"Zbtb25",2.15458939797739,2.34331175160709,20.6798146542522,8.98187286760858e-05,0.00175690515871003
"Gm13294",1.69124188346795,1.41693916187713,20.6617881978121,9.03117209577224e-05,0.00176498781161457
"Wars2",1.20685690211425,1.20138442129337,20.6465192376765,9.07315708289716e-05,0.00177162801540101
"Acot8",1.66917358232549,2.69024091767554,20.6115872343383,9.16999879652597e-05,0.00178895840719175
"Fam84a",4.37729042278717,1.64672061652205,20.5945939205546,9.21750951869768e-05,0.00179539925371587
"Hsdl2",2.76345114036224,2.72904571154711,20.5912692609954,9.22683560281983e-05,0.00179539925371587
"Naaa",2.76106634099725,4.37719131771682,20.5910822665585,9.22736044602879e-05,0.00179539925371587
"Impa2",2.7230932374,1.64759213328305,20.5848999275422,9.24473065442425e-05,0.00179705422707363
"Zfp389",1.88355317434434,0.725470378047026,20.5822765147093,9.25211212148834e-05,0.00179705422707363
"Sufu",1.27563482407743,1.92999776215745,20.5560142735426,9.32635524907606e-05,0.0018098855892571
"Ing3",2.46746061448882,2.96309819184613,20.5428329878047,9.36385923868373e-05,0.00181557105992463
"Tor1aip1",1.5967384128147,4.37641537038437,20.5352466389125,9.38551757284615e-05,0.00181817115228282
"Rarres2",3.12129833289682,1.06046708521064,20.5323832599577,9.39370622003918e-05,0.00181817115228282
"Zfp974",1.93085253702502,1.53767296253816,20.5228872920625,9.42091753275186e-05,0.00182184404350585
"Slc39a14",3.23225009420049,2.02636243381272,20.5065390815891,9.46796265312078e-05,0.00182934268799119
"Jade1",2.46425334449397,2.0175688399322,20.497824937333,9.49314217557268e-05,0.00183260719328267
"Tead3",3.7849108636123,1.22800911258143,20.4732355714076,9.56458121763711e-05,0.00184318118669327
"Fancl",1.20132895884275,1.22341535858573,20.4712131868476,9.57048242376351e-05,0.00184318118669327
"Gm30108",1.51816203504208,0.365886352639151,20.4703811567853,9.57291137508733e-05,0.00184318118669327
"Btbd17",4.73330786432048,2.6508953774478,20.4607136043719,9.60118245448558e-05,0.00184701703861378
"Shpk",1.20344534578407,1.28442865656815,20.4493388469767,9.63456067198426e-05,0.00185182785183586
"Tbcel",1.9049134973707,1.7177206695473,20.444529007266,9.64871214169132e-05,0.00185293800964095
"6820408C15Rik",1.11735988754298,0.419251826188892,20.4398498060914,9.66250064401664e-05,0.00185397659798422
"Adra1b",1.15839954457146,0.400671575721367,20.4274474430794,9.69914983186949e-05,0.00185939594220493
"Naf1",2.19840290425492,2.05641273130386,20.4149932821024,9.73610215657531e-05,0.00186486396545382
"Creb3l1",1.75110998249643,0.780337310370838,20.3954522647507,9.79438632542479e-05,0.00187440491935444
"Gm27028",3.69087293839536,1.31738437529555,20.385985983455,9.82275546108596e-05,0.00187820932640972
"Gm47451",2.8477453152347,0.73362361532126,20.3828572467504,9.83215122063058e-05,0.00187838239597591
