PSID Gene Module kTotal kWithin kOut kDiff rank
LCP1 LCP1 yellow 11.4347712646032 6.01687580275352 5.41789546184964 0.598980340903875 1
CYBA CYBA yellow 12.7882159746353 5.87199117613667 6.91622479849859 -1.04423362236193 2
FCGR2A FCGR2A yellow 10.1365183498414 5.72747790206676 4.40904044777462 1.31843745429215 3
C1QA C1QA yellow 9.68952660408311 5.643663227269 4.04586337681411 1.59779985045489 4
ITGB2 ITGB2 yellow 10.8486188532494 5.39764023467009 5.45097861857935 -0.0533383839092618 5
LAPTM5 LAPTM5 yellow 10.1016673523971 5.25690604599105 4.84476130640608 0.412144739584972 6
TYROBP TYROBP yellow 9.68391152222511 5.17541230044958 4.50849922177553 0.666913078674057 7
LY86 LY86 yellow 9.3253863182416 5.06288141729135 4.26250490095025 0.800376516341093 8
C1QB C1QB yellow 9.4864804472049 5.0336473241091 4.4528331230958 0.580814201013304 9
HCK HCK yellow 8.59805989778832 4.75579422591185 3.84226567187647 0.913528554035375 10
HCLS1 HCLS1 yellow 9.68760882182489 4.62058986617935 5.06701895564554 -0.446429089466188 11
CD53 CD53 yellow 8.44813172780423 4.53959168199821 3.90854004580602 0.631051636192193 12
ALOX5AP ALOX5AP yellow 8.74474132177844 4.33017282429204 4.4145684974864 -0.0843956731943543 13
FCER1G FCER1G yellow 8.47099135226501 4.29382779510574 4.17716355715927 0.11666423794647 14
SLC7A7 SLC7A7 yellow 9.09811516453354 4.24468741449467 4.85342775003887 -0.608740335544196 15
VSIG4 VSIG4 yellow 8.36202252324603 4.20583956994461 4.15618295330142 0.0496566166431851 16
VAMP8 VAMP8 yellow 10.5218045146833 4.20384595753409 6.31795855714916 -2.11411259961508 17
LAT2 LAT2 yellow 9.51210218480586 4.17656885275221 5.33553333205364 -1.15896447930143 18
SLA SLA yellow 9.07175389533093 4.06295921613652 5.00879467919441 -0.945835463057888 19
ARHGDIB ARHGDIB yellow 7.78735392801652 3.97602534043251 3.81132858758401 0.164696752848506 20
C3 C3 yellow 8.55106330868715 3.83634673483568 4.71471657385147 -0.878369839015788 21
IFI30 IFI30 yellow 8.08704296913816 3.80175557974219 4.28528738939597 -0.483531809653785 22
C3AR1 C3AR1 yellow 8.90565578453426 3.60738961245805 5.29826617207622 -1.69087655961817 23
