PSID Gene Module kTotal kWithin kOut kDiff rank
PPAP2C PPAP2C green 6.85110143214332 1.60736145829433 5.24373997384899 -3.63637851555466 1
CDKN1C CDKN1C green 6.32571467732254 1.51636437555283 4.80935030176971 -3.29298592621687 2
SOX10 SOX10 green 6.3245044343355 1.47604685705745 4.84845757727805 -3.37241072022059 3
TMC6 TMC6 green 6.00742870132882 1.45147228829854 4.55595641303028 -3.10448412473174 4
MYO9B MYO9B green 6.40958480146909 1.34923800460321 5.06034679686588 -3.71110879226266 5
SLC12A9 SLC12A9 green 6.01740744015278 1.32838765153032 4.68901978862246 -3.36063213709213 6
CYP27A1 CYP27A1 green 6.12341902286157 1.30628807711545 4.81713094574611 -3.51084286863066 7
DDR1 DDR1 green 7.52946283242073 1.28921479577706 6.24024803664367 -4.9510332408666 8
MAP3K11 MAP3K11 green 5.47956063990617 1.21885112371441 4.26070951619177 -3.04185839247736 9
SH3BP4 SH3BP4 green 6.9641101283015 1.19521887774031 5.7688912505612 -4.57367237282089 10
RNF130 RNF130 green 6.64743123105365 1.15633783785728 5.49109339319636 -4.33475555533908 11
SLCO3A1 SLCO3A1 green 4.87708783635389 1.13466463394013 3.74242320241375 -2.60775856847362 12
KCNJ2 KCNJ2 green 6.00923702073344 1.12101034434081 4.88822667639263 -3.76721633205183 13
MPST MPST green 9.60622165465587 1.08731093557438 8.51891071908149 -7.43159978350711 14
PLEKHB1 PLEKHB1 green 5.58104243836365 1.0581729345083 4.52286950385535 -3.46469656934705 15
DNM2 DNM2 green 5.49392125456363 1.04934198759426 4.44457926696937 -3.39523727937511 16
DVL2 DVL2 green 5.91853099822338 1.04848166660711 4.87004933161628 -3.82156766500917 17
KIF13B KIF13B green 5.16416745179583 1.02388412415811 4.14028332763772 -3.11639920347961 18
HAPLN2 HAPLN2 green 4.45681533969131 1.02225117403024 3.43456416566108 -2.41231299163084 19
NKX2-2 NKX2-2 green 4.89457254785526 0.972605747593606 3.92196680026166 -2.94936105266805 20
PHLDA3 PHLDA3 green 4.91807576412357 0.932466074815223 3.98560968930834 -3.05314361449312 21
POMT2 POMT2 green 4.7264006185598 0.907425214571656 3.81897540398814 -2.91155018941648 22
BIN1 BIN1 green 4.33391555813058 0.901462626749858 3.43245293138073 -2.53099030463087 23
MYO1E MYO1E green 5.68777610342746 0.878305241396758 4.8094708620307 -3.93116562063394 24
LGALS3BP LGALS3BP green 5.55753416718722 0.862790743013411 4.69474342417381 -3.8319526811604 25
MAN2A1 MAN2A1 green 4.2985630039674 0.862160260331148 3.43640274363625 -2.57424248330511 26
NASP NASP green 4.57657437449296 0.857752359560019 3.71882201493294 -2.86106965537292 27
DOCK1 DOCK1 green 5.47520376910194 0.842131955363218 4.63307181373873 -3.79093985837551 28
PHGDH PHGDH green 6.84779121641681 0.838545407379668 6.00924580903714 -5.17070040165747 29
SMARCC1 SMARCC1 green 5.82628400010186 0.835695596354648 4.99058840374721 -4.15489280739256 30
SLC4A2 SLC4A2 green 6.38606802330933 0.773568964307924 5.61249905900141 -4.83893009469348 31
SEMA4D SEMA4D green 4.08023859016781 0.761302276603378 3.31893631356443 -2.55763403696105 32
CNOT2 CNOT2 green 4.04559845991955 0.759807507818756 3.2857909521008 -2.52598344428204 33
RHOG RHOG green 5.05993902743876 0.759400047509317 4.30053897992944 -3.54113893242013 34
MAT2A MAT2A green 4.50151908263808 0.757833636067755 3.74368544657032 -2.98585181050257 35
RAPGEF3 RAPGEF3 green 4.78828021735222 0.734457157429209 4.05382305992301 -3.3193659024938 36
TJP1 TJP1 green 4.8454878770798 0.727594271092536 4.11789360598726 -3.39029933489473 37
ATM ATM green 4.20507735853026 0.709335311271578 3.49574204725868 -2.7864067359871 38
TESK2 TESK2 green 4.31073789271669 0.697444259350095 3.6132936333666 -2.9158493740165 39
KTN1 KTN1 green 3.94516707208223 0.686495164423084 3.25867190765914 -2.57217674323606 40
LITAF LITAF green 4.48490130945701 0.672697381299761 3.81220392815725 -3.13950654685749 41
BRD2 BRD2 green 4.4186703239233 0.664131456009221 3.75453886791408 -3.09040741190486 42
LRP2 LRP2 green 3.81292375279355 0.658593894258997 3.15432985853455 -2.49573596427555 43
PABPN1 PABPN1 green 3.63764793637109 0.635039672210929 3.00260826416016 -2.36756859194923 44
