PSID Gene Module kTotal kWithin kOut kDiff rank
CHORDC1 CHORDC1 lightcyan 6.21702706906996 1.92752892043619 4.28949814863377 -2.36196922819758 1
DNAJB1 DNAJB1 lightcyan 4.38064154472209 1.81113778342786 2.56950376129423 -0.758365977866374 2
BAG3 BAG3 lightcyan 5.33191401488527 1.68992987753132 3.64198413735395 -1.95205425982263 3
SERPINH1 SERPINH1 lightcyan 4.54983683415691 1.56535324093318 2.98448359322373 -1.41913035229055 4
DNAJA1 DNAJA1 lightcyan 4.80273092419032 1.39327400403276 3.40945692015756 -2.0161829161248 5
AHSA1 AHSA1 lightcyan 5.45917158801588 1.16772143313832 4.29145015487756 -3.12372872173924 6
SPR SPR lightcyan 6.38567940490627 1.07108841525458 5.3145909896517 -4.24350257439712 7
HSPA1A HSPA1A lightcyan 3.92061294210607 1.04547941118471 2.87513353092136 -1.82965411973665 8
HSPH1 HSPH1 lightcyan 3.8481000744234 1.04192186793442 2.80617820648898 -1.76425633855456 9
PLOD1 PLOD1 lightcyan 6.64331359662244 1.03263349408906 5.61068010253338 -4.57804660844432 10
FKBP4 FKBP4 lightcyan 3.78309187663095 1.01634573319064 2.76674614344031 -1.75040041024967 11
HSPA4L HSPA4L lightcyan 3.91470996327254 1.01044258799871 2.90426737527383 -1.89382478727512 12
MKNK2 MKNK2 lightcyan 4.36977586635111 1.01013212784201 3.35964373850911 -2.3495116106671 13
HSPA1L HSPA1L lightcyan 4.04738200552315 0.918355134470686 3.12902687105246 -2.21067173658178 14
PLOD3 PLOD3 lightcyan 6.70484374216843 0.916497739807498 5.78834600236094 -4.87184826255344 15
STIP1 STIP1 lightcyan 5.35985743748465 0.833482635944096 4.52637480154056 -3.69289216559646 16
G0S2 G0S2 lightcyan 3.3078959825543 0.789463340172417 2.51843264238188 -1.72896930220947 17
CDK2AP2 CDK2AP2 lightcyan 8.40967325134796 0.767776239081719 7.64189701226624 -6.87412077318453 18
HSP90AA1 HSP90AA1 lightcyan 3.19180477423058 0.745476854725752 2.44632791950483 -1.70085106477907 19
HSPD1 HSPD1 lightcyan 3.50836396550427 0.695316735875404 2.81304722962887 -2.11773049375346 20
DNAJB4 DNAJB4 lightcyan 4.20171081617932 0.667189096190304 3.53452171998901 -2.86733262379871 21
PDIA6 PDIA6 lightcyan 4.92865764874394 0.664948600796204 4.26370904794774 -3.59876044715154 22
PPID PPID lightcyan 4.21617775706937 0.664797829441281 3.55137992762809 -2.88658209818681 23
MICB MICB lightcyan 3.30977302577498 0.591617089178886 2.71815593659609 -2.1265388474172 24
FOXJ1 FOXJ1 lightcyan 3.84182340957871 0.566853620518339 3.27496978906037 -2.70811616854204 25
XPO1 XPO1 lightcyan 7.08608901248976 0.558128523482884 6.52796048900688 -5.969831965524 26
TARS TARS lightcyan 4.8567746655146 0.506102961383908 4.35067170413069 -3.84456874274679 27
SDF2L1 SDF2L1 lightcyan 4.55742339626599 0.493622629774393 4.0638007664916 -3.57017813671721 28
HSPA6 HSPA6 lightcyan 2.87775512225942 0.49314734835509 2.38460777390433 -1.89146042554924 29
CRYAB CRYAB lightcyan 3.53240624379271 0.493124803932842 3.03928143985987 -2.54615663592703 30
MRPS31 MRPS31 lightcyan 5.04439692318225 0.463194627125259 4.58120229605699 -4.11800766893173 31
ST13 ST13 lightcyan 4.18016883100741 0.459616427284643 3.72055240372276 -3.26093597643812 32
PCBD1 PCBD1 lightcyan 4.69429508966995 0.454355042926019 4.23994004674393 -3.78558500381791 33
WBP5 WBP5 lightcyan 4.67217434688244 0.450859526268618 4.22131482061382 -3.7704552943452 34
TRIM16 TRIM16 lightcyan 3.19816905180007 0.449201024327875 2.7489680274722 -2.29976700314432 35
CCT3 CCT3 lightcyan 3.9955721806298 0.445859996150717 3.54971218447908 -3.10385218832836 36
RCC1 RCC1 lightcyan 5.13956465326008 0.441734137327388 4.6978305159327 -4.25609637860531 37
RBM14 RBM14 lightcyan 5.01442014623391 0.440396425711513 4.5740237205224 -4.13362729481089 38
XBP1 XBP1 lightcyan 3.83428904444669 0.430473627942187 3.4038154165045 -2.97334178856232 39
P4HA1 P4HA1 lightcyan 3.4219250280537 0.429356688235061 2.99256833981864 -2.56321165158358 40
USPL1 USPL1 lightcyan 3.26086566299526 0.42776246997692 2.83310319301834 -2.40534072304142 41
EFNB1 EFNB1 lightcyan 4.47373785352388 0.422948363855857 4.05078948966802 -3.62784112581216 42
PDIA4 PDIA4 lightcyan 4.99226020725232 0.410336000389948 4.58192420686238 -4.17158820647243 43
PTGES3 PTGES3 lightcyan 4.09738737552032 0.405007946628134 3.69237942889218 -3.28737148226405 44
CEPT1 CEPT1 lightcyan 5.34298059411066 0.404455174250704 4.93852541985996 -4.53407024560925 45
RPS27L RPS27L lightcyan 6.34045989759617 0.399075236162246 5.94138466143393 -5.54230942527168 46
CHIC2 CHIC2 lightcyan 5.13626554953199 0.398395625953136 4.73786992357886 -4.33947429762572 47
CEBPZ CEBPZ lightcyan 5.05525178696672 0.396570902839255 4.65868088412746 -4.26210998128821 48
SAR1B SAR1B lightcyan 4.9746974220577 0.393795250727944 4.58090217132975 -4.18710692060181 49
SGCB SGCB lightcyan 5.06602525115041 0.38184153198367 4.68418371916674 -4.30234218718307 50
NCBP1 NCBP1 lightcyan 4.51556102010294 0.380180754232359 4.13538026587058 -3.75519951163822 51
YY1 YY1 lightcyan 5.57020860712578 0.374944278279737 5.19526432884604 -4.8203200505663 52
ATP2C1 ATP2C1 lightcyan 3.6210104877338 0.354830267212442 3.26618022052136 -2.91134995330891 53
PPIB PPIB lightcyan 5.55536356157433 0.339592627810605 5.21577093376373 -4.87617830595312 54
FXR1 FXR1 lightcyan 3.46735144043915 0.338087302574066 3.12926413786509 -2.79117683529102 55
KLK14 KLK14 lightcyan 3.72449599083264 0.320850606755977 3.40364538407666 -3.08279477732069 56
RGS2 RGS2 lightcyan 3.77239484236258 0.302853954969212 3.46954088739337 -3.16668693242416 57
LIN7A LIN7A lightcyan 4.11691307893843 0.276856814290807 3.84005626464762 -3.56319945035682 58
CAT CAT lightcyan 4.71496958778066 0.271518279631553 4.4434513081491 -4.17193302851755 59
TRIM26 TRIM26 lightcyan 3.04266726005496 0.270850980077722 2.77181627997724 -2.50096529989952 60
FGFR4 FGFR4 lightcyan 3.97966770671376 0.268395285443724 3.71127242127003 -3.44287713582631 61
NPC1L1 NPC1L1 lightcyan 3.07824399094281 0.263956528180381 2.81428746276243 -2.55033093458205 62
CKS2 CKS2 lightcyan 3.51961961344626 0.255759573282702 3.26386004016356 -3.00810046688085 63
SH3BGR SH3BGR lightcyan 2.68638381585515 0.255569778699269 2.43081403715588 -2.17524425845661 64
BAG2 BAG2 lightcyan 3.10186618173737 0.248139139200393 2.85372704253698 -2.60558790333659 65
RPN2 RPN2 lightcyan 4.41209924483516 0.241363925490045 4.17073531934512 -3.92937139385507 66
SIAH2 SIAH2 lightcyan 3.39707040674069 0.207073163203384 3.1899972435373 -2.98292408033392 67
DKC1 DKC1 lightcyan 3.90423674248055 0.200867800440557 3.70336894203999 -3.50250114159943 68
LAP3 LAP3 lightcyan 3.70860047440105 0.168291475822397 3.54030899857865 -3.37201752275625 69
SMURF2 SMURF2 lightcyan 3.29358565725306 0.156708307128577 3.13687735012448 -2.98016904299591 70
HSD17B4 HSD17B4 lightcyan 3.97218656149236 0.126996535603792 3.84519002588857 -3.71819349028478 71
ECH1 ECH1 lightcyan 3.83820365907937 0.124897494602624 3.71330616447674 -3.58840866987412 72
TNPO1 TNPO1 lightcyan 3.71892812094962 0.11643500982263 3.60249311112699 -3.48605810130436 73
RRAGD RRAGD lightcyan 2.95010030657446 0.115874832608071 2.83422547396639 -2.71835064135832 74
IRS1 IRS1 lightcyan 3.9031695794618 0.115757188284028 3.78741239117778 -3.67165520289375 75
ULBP2 ULBP2 lightcyan 2.39333834063911 0.1067597554487 2.28657858519041 -2.17981882974171 76
TPM1 TPM1 lightcyan 2.65767471192498 0.105918519002485 2.55175619292249 -2.44583767392001 77
TIMM9 TIMM9 lightcyan 3.79027551736296 0.0956375208095651 3.69463799655339 -3.59900047574383 78
ALOX15 ALOX15 lightcyan 2.07138138283558 0.0743068966836596 1.99707448615192 -1.92276758946826 79
ANXA11 ANXA11 lightcyan 2.63709311719828 0.0432829269839366 2.59381019021435 -2.55052726323041 80
